Timestamp,"1. On average, how frequently does your household use: [Regional Parks ]","1. On average, how frequently does your household use: [Parks with Recreation/Community Centers]","1. On average, how frequently does your household use: [Passive Park/Green Space]","2. Based on your experiences, please rate the condition of each of the following amenities. [Athletic fields]","2. Based on your experiences, please rate the condition of each of the following amenities. [Basketball courts]","2. Based on your experiences, please rate the condition of each of the following amenities. [Biking trails]","2. Based on your experiences, please rate the condition of each of the following amenities. [Boating areas]","2. Based on your experiences, please rate the condition of each of the following amenities. [Community center building]","2. Based on your experiences, please rate the condition of each of the following amenities. [Fishing areas]","2. Based on your experiences, please rate the condition of each of the following amenities. [Golf courses]","2. Based on your experiences, please rate the condition of each of the following amenities. [Off-leash dog parks]","2. Based on your experiences, please rate the condition of each of the following amenities. [Outdoor ice-skating rinks]","2. Based on your experiences, please rate the condition of each of the following amenities. [Outdoor swimming pools]","2. Based on your experiences, please rate the condition of each of the following amenities. [Park restrooms]","2. Based on your experiences, please rate the condition of each of the following amenities. [Parking lots]","2. Based on your experiences, please rate the condition of each of the following amenities. [Picnic areas]","2. Based on your experiences, please rate the condition of each of the following amenities. [Picnic shelters]","2. Based on your experiences, please rate the condition of each of the following amenities. [Playground equipment]","2. Based on your experiences, please rate the condition of each of the following amenities. [Tennis courts]","2. Based on your experiences, please rate the condition of each of the following amenities. [Walking trails/ paths]","3. Overall, how would rate the condition of the City Parks and Recreation amenities at: [Regional Parks]","3. Overall, how would rate the condition of the City Parks and Recreation amenities at: [Parks with Recreation/ Community Centers]","3. Overall, how would rate the condition of the City Parks and Recreation amenities at: [Passive Parks/Green Spaces]",4. How would you prioritize investment in these amenities? [Athletic fields],4. How would you prioritize investment in these amenities? [Basketball courts],4. How would you prioritize investment in these amenities? [Biking trails],4. How would you prioritize investment in these amenities? [Boating areas],4. How would you prioritize investment in these amenities? [Community centers],4. How would you prioritize investment in these amenities? [Fishing areas],4. How would you prioritize investment in these amenities? [Golf courses],4. How would you prioritize investment in these amenities? [Off-leash dog parks],4. How would you prioritize investment in these amenities? [Outdoor ice-skating rinks],4. How would you prioritize investment in these amenities? [Outdoor swimming pools],4. How would you prioritize investment in these amenities? [Park restrooms],4. How would you prioritize investment in these amenities? [Parking lots],4. How would you prioritize investment in these amenities? [Picnic areas],4. How would you prioritize investment in these amenities? [Picnic shelters],4. How would you prioritize investment in these amenities? [Playground equipment],4. How would you prioritize investment in these amenities? [Small neighborhood parks],4. How would you prioritize investment in these amenities? [Tennis courts],4. How would you prioritize investment in these amenities? [Walking trails],5. How satisfied are you with the following? [Athletic fields],5. How satisfied are you with the following? [Beach areas],5. How satisfied are you with the following? [Biking trails],5. How satisfied are you with the following? [Boating areas],5. How satisfied are you with the following? [Community Centers],5. How satisfied are you with the following? [Fishing areas],5. How satisfied are you with the following? [Golf courses],5. How satisfied are you with the following? [Indoor swimming pools],5. How satisfied are you with the following? [Indoor fitness/exercise facilities],5. How satisfied are you with the following? [Off-leash dog parks],5. How satisfied are you with the following? [Outdoor swimming pools/water parks],5. How satisfied are you with the following? [Outdoor courts],5. How satisfied are you with the following? [Outdoor ice rinks],5. How satisfied are you with the following? [Outdoor amphitheater],5. How satisfied are you with the following? [Picnic areas],5. How satisfied are you with the following? [Picnic shelters],5. How satisfied are you with the following? [Playground equipment],5. How satisfied are you with the following? [Skateboarding parks],5. How satisfied are you with the following? [Walking trails],"6. Overall, how satisfied are you with: [Regional Parks]","6. Overall, how satisfied are you with: [City Parks with Recreation/Community Center]","6. Overall, how satisfied are you with: [Passive Park/Green Space]",7. Is there anything that you think is missing from the parks you visit?,8. How important is each of the following potential actions to improve the Parks and Recreation system? [Purchase land to preserve green space.],"8. How important is each of the following potential actions to improve the Parks and Recreation system? [Purchase land for recreational facilities (e.g., athletic fields, ice rinks, etc.)]",8. How important is each of the following potential actions to improve the Parks and Recreation system? [Repair older park facilities],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Upgrade existing athletic fields],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Upgrade existing neighborhood recreation centers],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Upgrade existing city golf courses],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Develop new walking trails],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Develop new biking trails],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Connect existing trails],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Develop new indoor recreation centers],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Develop new athletic fields],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Develop new off-leash dog parks],8. How important is each of the following potential actions to improve the Parks and Recreation system? [Develop new outdoor ice-skating rinks],9. Has any member of your household participated in any City Parks and Recreation programs in the past year?,10. How would you rate the overall quality of the program(s)?,"11. If nobody in your household participates in Parks and Recreation programs, why not? (Check all that apply)",12. How important to members of your household are the types of recreation programs listed below? [Adult Fitness/Wellness Programs],12. How important to members of your household are the types of recreation programs listed below? [Adult Art/Dance/Performing Arts],12. How important to members of your household are the types of recreation programs listed below? [Adult Sports Programs],12. How important to members of your household are the types of recreation programs listed below? [After School Programs],12. How important to members of your household are the types of recreation programs listed below? [Computer Training],12. How important to members of your household are the types of recreation programs listed below? [Family Programs],12. How important to members of your household are the types of recreation programs listed below? [Nature Programs],12. How important to members of your household are the types of recreation programs listed below? [Pre-school Programs],12. How important to members of your household are the types of recreation programs listed below? [Programs for Disabled Residents],12. How important to members of your household are the types of recreation programs listed below? [Seniors Programs],12. How important to members of your household are the types of recreation programs listed below? [Youth Summer Camp Programs],12. How important to members of your household are the types of recreation programs listed below? [Youth Fitness/Wellness Programs],12. How important to members of your household are the types of recreation programs listed below? [Youth Art/Dance/Performing Arts],12. How important to members of your household are the types of recreation programs listed below? [Youth Sports Programs],12. How important to members of your household are the types of recreation programs listed below? [Youth Learn to Swim Programs],"13. How do you learn about the City's parks, trails, programs and activities? (check all that apply)","14. What programs, activities or services would you like to see offered at your City Parks/ Recreation Centers?",15. Which City Parks/Recreation Centers do you and members of your household visit most often?,16. Which household type best represents your household?,17. What is your home zip code?,COUNT
08/18/2016 01:03:00 PM,A few times a month,A few times a month,A few times a week,Good,Fair,Good,Good,Fair,Good,Good,Good,Fair,Good,Good,Good,Good,Fair,Fair,Good,Good,Fair,Fair,Good,Priority,Priority,No opinion,No opinion,Highest priority,No opinion,No opinion,No opinion,No opinion,Low priority,Low priority,Low priority,Low priority,Low priority,Priority,Priority,No opinion,No opinion,Satisfied,Dissatisfied,Satisfied,Satisfied,Very Dissatisfied,Satisfied,Satisfied,Satisfied,Very Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied,I/we don't use this,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,,Very important,Unimportant,Very important,Important,Very important,Unimportant,Unimportant,Unimportant,Very important,Unimportant,Unimportant,Unimportant,Unimportant,Yes,Good,,Important,Slightly important,Slightly important,Very important,Not important,Important,Important,Very important,Very important,Very important,Very important,Not important,Not important,Very important,Not important,Parks and Recreation website;Parks and Recreation staff;Friends and neighbors;School flyers/newsletters,,Edgecomb Rec Center,Household with children under 18,55105,1
08/18/2016 01:04:00 PM,I/we don't use this,I/we don't use this,I/we don't use this,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,No opinion,No opinion,No opinion,No opinion,No opinion,No opinion,No opinion,No opinion,No opinion,No opinion,No opinion,No opinion,No opinion,No opinion,No opinion,No opinion,No opinion,No opinion,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,,Important,Important,Important,Important,Important,Important,Important,Important,Important,Important,Important,Important,Important,No,I/we don't participate,The programs are not offered at convenient times.;I find it difficult to learn about these programs.,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Flyers at park facilities,Adult fitness ,Palace,Household without children,55102,1
08/18/2016 01:14:00 PM,Almost daily,A few times a month,A few times a week,I/we don't use this,I/we don't use this,Good,I/we don't use this,Good,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Good,Excellent,Poor,Poor,I/we don't use this,I/we don't use this,Excellent,Good,Good,Good,No opinion,No opinion,Priority,No opinion,Priority,No opinion,Not a priority,No opinion,No opinion,No opinion,Priority,Priority,Priority,Priority,Priority,Priority,No opinion,Highest priority,I/we don't use this,I/we don't use this,Satisfied,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,Satisfied,I/we don't use this,I/we don't use this,Satisfied,Satisfied,Dissatisfied,Satisfied,Not enough trash and recyclable containers.,Very important,Important,Very important,Important,Very important,Unimportant,Important,Important,Important,Unimportant,Unimportant,Important,Unimportant,No,I/we don't participate,Costs are prohibitive,Very important,Important,Important,Very important,Important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Important,Very important,Parks and Recreation brochure;Flyers at park facilities,,Parks with nature trails that aren't trashed.,Household without children,55430,1
08/18/2016 01:17:00 PM,A few times a week,A few times a month,A few times a year,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Excellent,I/we don't use this,I/we don't use this,Good,I/we don't use this,I/we don't use this,Good,Good,Good,Good,Good,Good,Good,Good,Excellent,Good,Priority,Priority,Priority,Low priority,Priority,Low priority,Not a priority,Priority,Low priority,Highest priority,Priority,Priority,Priority,Priority,Highest priority,Highest priority,Priority,Priority,Satisfied,Dissatisfied,Satisfied,I/we don't use this,Very satisfied,Satisfied,I/we don't use this,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,I/we don't use this,Satisfied,Satisfied,Satisfied,Satisfied,"The city parks with recreation / community centers are lacking ways to keep cool in the summer such as swimming pools, wading pools, and splash pads. Additionally, there is a lack of programming during the week for kids who are toddlers to age 5. There also needs to be a much better marketing strategy to make people aware of programming that happens and to get feedback from those who live near each particular community center.",Not sure,Unimportant,Important,Not sure,Important,Unimportant,Important,Important,Important,Not sure,Unimportant,Important,Unimportant,Yes,Excellent,,Slightly important,Slightly important,Slightly important,Important,Not important,Important,Slightly important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Friends and neighbors;Facebook pages and groups,Programs for kids from toddlers to 5 year old during the weekDAY i.e. mornings / mid-day. More sports other than football. Stop privileging football over all other sports! So sick of that. ,Palace Recreation Center,Household with children under 18,55102,1
08/18/2016 01:26:00 PM,A few times a week,A few times a month,A few times a week,Fair,I/we don't use this,Good,I/we don't use this,Fair,I/we don't use this,Good,I/we don't use this,Good,Good,Fair,Good,Good,Good,Good,Fair,Good,Good,Good,Good,Priority,Priority,Priority,Priority,Priority,Priority,Priority,Priority,Priority,Priority,Priority,Priority,Priority,Priority,Priority,Priority,Priority,Priority,Satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,I/we don't use this,Satisfied,I/we don't use this,Satisfied,I/we don't use this,Satisfied,I/we don't use this,Satisfied,Satisfied,Satisfied,I/we don't use this,Satisfied,Satisfied,Satisfied,Satisfied,,Important,Important,Important,Important,Important,Important,Important,Important,Important,Important,Important,Important,Important,Yes,Good,,Important,Important,Important,Important,Important,Important,Important,Important,Important,Important,Important,Important,Important,Important,Important,Parks and Recreation brochure;Parks and Recreation website;Parks and Recreation staff;Flyers at park facilities;Community education catalog,,"Como, NW Como Rec Center, N. Dale Rec Center",Household with children under 18,55103,1
08/18/2016 01:29:00 PM,Almost daily,A few times a month,A few times a week,Poor,Fair,Good,I/we don't use this,Good,I/we don't use this,I/we don't use this,Fair,I/we don't use this,Good,Fair,Good,Good,Good,Good,I/we don't use this,Good,Good,Fair,Fair,Priority,Priority,Priority,Not a priority,Priority,Not a priority,Low priority,Highest priority,Priority,Priority,Highest priority,Priority,Priority,Priority,Highest priority,Highest priority,Low priority,Highest priority,Very Dissatisfied,I/we don't use this,Satisfied,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Dissatisfied,Satisfied,Satisfied,I/we don't use this,I/we don't use this,Satisfied,Satisfied,Satisfied,I/we don't use this,Satisfied,Satisfied,Satisfied,Satisfied,,Important,Very important,Important,Very important,Very important,Unimportant,Important,Important,Very important,Important,Important,Very important,Unimportant,No,I/we don't participate,My/our preference is for unplanned or unstructured activities.,Slightly important,Not important,Not important,Not important,Not important,Not important,Slightly important,Not important,Not important,Not important,Not important,Not important,Not important,Important,Not important,Parks and Recreation website;Flyers at park facilities;Friends and neighbors,,"Hidden Falls Regional Park, Highland Recreation Center",Household with children under 18,55116,1
08/18/2016 01:35:00 PM,A few times a year,A few times a month,I/we don't use this,Good,I/we don't use this,Good,I/we don't use this,Good,I/we don't use this,Good,I/we don't use this,I/we don't use this,Excellent,Good,Good,Good,Good,Good,I/we don't use this,Good,Good,Good,I/we don't use this,Priority,Priority,Highest priority,Low priority,Highest priority,Low priority,Priority,Low priority,Low priority,Highest priority,Priority,Priority,Low priority,Priority,Highest priority,Low priority,Priority,Priority,Satisfied,Satisfied,Satisfied,I/we don't use this,Satisfied,I/we don't use this,Satisfied,Dissatisfied,I/we don't use this,I/we don't use this,Very satisfied,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,Satisfied,Satisfied,I/we don't use this,Satisfied,Satisfied,Satisfied,I/we don't use this,,Very unimportant,Very unimportant,Very important,Important,Important,Unimportant,Unimportant,Unimportant,Important,Very unimportant,Very unimportant,Very unimportant,Very unimportant,Yes,Good,,Not important,Not important,Important,Not important,Important,Slightly important,Slightly important,Very important,Important,Important,Very important,Important,Slightly important,Very important,Very important,Parks and Recreation website,,,Household with children under 18,55105,1
08/18/2016 01:44:00 PM,A few times a year,A few times a month,Almost daily,Fair,I/we don't use this,Fair,I/we don't use this,Good,I/we don't use this,I/we don't use this,Good,Fair,Good,Fair,Good,Good,Good,I/we don't use this,Good,Good,Good,Good,Good,Low priority,Low priority,Priority,Low priority,Highest priority,Low priority,Not a priority,Priority,Priority,Priority,Highest priority,Priority,Priority,Priority,Not a priority,Priority,Low priority,Highest priority,I/we don't use this,I/we don't use this,Dissatisfied,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,Satisfied,Satisfied,I/we don't use this,I/we don't use this,Dissatisfied,Satisfied,Satisfied,I/we don't use this,I/we don't use this,Satisfied,Satisfied,Satisfied,Satisfied,"Dog waste disposal bags would be nice
Parks patrol by police on bicycles ",Very important,Unimportant,Important,Important,Important,Very unimportant,Very important,Very important,Very important,Not sure,Not sure,Important,Not sure,Yes,Excellent,,Very important,Important,Slightly important,Not important,Not important,Not important,Very important,Not important,Not important,Important,Not important,Not important,Not important,Not important,Not important,Parks and Recreation brochure;Parks and Recreation website;Newpaper;E-mail bulletins,"More yoga, kettlebells, tai chi at my local center",North Dale,Household without children,55117,1
08/18/2016 01:46:00 PM,A few times a month,A few times a year,A few times a week,Fair,Good,Good,I/we don't use this,Poor,I/we don't use this,Good,I/we don't use this,Fair,Good,Fair,Fair,Fair,Good,Fair,Fair,Good,Good,Fair,Good,Highest priority,Highest priority,Priority,Priority,Highest priority,Priority,Priority,Low priority,Low priority,Highest priority,Priority,Low priority,Priority,Priority,Highest priority,Highest priority,Priority,Priority,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Very Dissatisfied,I/we don't use this,Satisfied,Satisfied,Satisfied,I/we don't use this,Satisfied,Dissatisfied,Very Dissatisfied,Satisfied,Satisfied,Satisfied,Very Dissatisfied,I/we don't use this,Very satisfied,Satisfied,Dissatisfied,Very Satisfied,Friendlier and informed staff; programs at the recreation centers; better maintenance,Important,Very important,Very important,Very important,Very important,Important,Important,Unimportant,Unimportant,Important,Important,Not sure,Unimportant,Yes,Good,,Important,Slightly important,Very important,Very important,Not important,Very important,Very important,Very important,Not important,Important,Very important,Very important,Very important,Very important,Very important,Parks and Recreation brochure;Newpaper;Community education catalog;School flyers/newsletters;E-mail bulletins,"Services: Safety at City Parks;  nature programs, music/performances, preschool free play, after school programs, family programs; more cooperation with school (public, charter, parochial, private).  I believe Parks staff think they are doing a better job than they could be doing.  The administration is out of touch with their staff and the community.","Edgcumbe, Battle Creek,North Dale, Oxford-Jimmy Lee El Rio Vista Rec Centers; Cherokee and Como Parks",Household without children,55177,1
08/18/2016 01:52:00 PM,A few times a year,A few times a week,I/we don't use this,Fair,Fair,I/we don't use this,I/we don't use this,Excellent,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Excellent,Good,Good,Good,I/we don't use this,Good,Fair,Good,Excellent,Excellent,Good,Priority,Priority,Priority,No opinion,Highest priority,No opinion,No opinion,Priority,No opinion,Highest priority,Highest priority,Low priority,Low priority,Low priority,Highest priority,Highest priority,Low priority,Low priority,Satisfied,Satisfied,I/we don't use this,I/we don't use this,Very satisfied,I/we don't use this,I/we don't use this,Very satisfied,I/we don't use this,Satisfied,Very satisfied,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Very satisfied,I/we don't use this,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,It would be great if Highland Park had a splash pad,Important,Unimportant,Very important,Very important,Very important,Not sure,Unimportant,Unimportant,Important,Unimportant,Unimportant,Very important,Unimportant,Yes,Excellent,,Important,Important,Slightly important,Slightly important,Not important,Important,Important,Very important,Not important,Not important,Very important,Important,Slightly important,Very important,Very important,Parks and Recreation brochure;Parks and Recreation website;Parks and Recreation staff;Flyers at park facilities;Community education catalog;Friends and neighbors;E-mail bulletins,"Adult fitness with childcare or fitness for parents with there children, one day a week afte rschool program for preschoolers for parents that need a break but dont need daily care.","Highland Rec Center, Highland Pool, Como Park and Pool, Groveland Rec Center, Minnihaha park, the all abilities park, we also use the library system extensively",Household with children under 18,55105,1
08/18/2016 02:00:00 PM,Almost daily,A few times a month,A few times a week,Good,I/we don't use this,Good,I/we don't use this,Fair,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Fair,Good,Fair,Fair,I/we don't use this,I/we don't use this,Good,Good,Fair,Good,Highest priority,Priority,Priority,Low priority,Priority,Low priority,Not a priority,Not a priority,Low priority,Priority,Priority,Priority,Highest priority,Priority,Priority,Priority,Low priority,Highest priority,Satisfied,I/we don't use this,Satisfied,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Very Dissatisfied,I/we don't use this,I/we don't use this,Dissatisfied,Very Dissatisfied,I/we don't use this,I/we don't use this,Very satisfied,Satisfied,Satisfied,Satisfied,"Sand volleyball courts with nets and court boundary lines. I only know of two in the entire SP system: the two at Phalen. 
",Very important,Unimportant,Important,Important,Important,Not sure,Very important,Important,Important,Important,Very important,Not sure,Not sure,Yes,Good,,Very important,Not important,Important,Not important,Not important,Not important,Slightly important,Not important,Not important,Slightly important,Not important,Not important,Not important,Not important,Not important,Flyers at park facilities;Community education catalog;Friends and neighbors,"Picnic shelters that are available without a charge. For example, the covered picnic shelter on the west end of the Harriet Island park space is always locked.  I have never seen it in use during the week, only on weekends. The picnic tables nearby are in full sun so are virtually unusable on a hot, sunny day. Seems like a waste.","Harriet Island, Lilydale, Cherokee, Raspberry Island, Linwood, Bruce Vento, El Rio Vista, Battle Creek 
",Household without children,55107,1
08/18/2016 02:03:00 PM,A few times a year,A few times a month,A few times a week,Good,I/we don't use this,Fair,I/we don't use this,Fair,I/we don't use this,Good,I/we don't use this,Fair,Good,Fair,Fair,I/we don't use this,I/we don't use this,I/we don't use this,Fair,Good,Good,Good,Good,Priority,No opinion,Priority,Not a priority,Priority,Not a priority,Priority,Not a priority,Priority,Priority,Priority,Low priority,Low priority,Low priority,Priority,Priority,Low priority,Priority,Satisfied,I/we don't use this,Dissatisfied,I/we don't use this,Dissatisfied,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,I/we don't use this,Dissatisfied,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,Satisfied,Satisfied,Satisfied,,Unimportant,Unimportant,Very important,Important,Important,Unimportant,Very unimportant,Unimportant,Very unimportant,Unimportant,Unimportant,Very unimportant,Unimportant,Yes,Good,,Slightly important,Slightly important,Very important,Not important,Not important,Not important,Important,Not important,Not important,Slightly important,Not important,Not important,Not important,Not important,Not important,Newpaper;Community education catalog;E-mail bulletins,,,Household without children,55104,1
08/18/2016 02:11:00 PM,A few times a month,A few times a month,A few times a week,Good,Good,Good,Fair,Good,Fair,Good,Good,Good,Good,Poor,Fair,Fair,Fair,Poor,Fair,Good,Good,Good,Good,Priority,Priority,Priority,Highest priority,Highest priority,Highest priority,No opinion,Highest priority,Highest priority,Highest priority,Highest priority,Highest priority,Highest priority,Highest priority,Highest priority,Highest priority,Priority,Priority,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,I/we don't use this,Satisfied,Satisfied,Satisfied,Satisfied,small wading pools like Mpls has in there parks,Very important,Important,Important,Important,Very important,Unimportant,Important,Important,Important,Important,Important,Important,Very important,No,I/we don't participate,The programs are not offered at convenient times.,Important,Important,Important,Not important,Slightly important,Slightly important,Important,Slightly important,Important,Important,Very important,Very important,Very important,Very important,Very important,Parks and Recreation website;Friends and neighbors,,,Household without children,55102,1
08/18/2016 02:13:00 PM,A few times a year,A few times a week,A few times a year,Poor,Poor,Excellent,I/we don't use this,Fair,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Fair,Fair,Good,Poor,Good,Good,I/we don't use this,Good,Excellent,Fair,Good,Priority,Priority,Low priority,No opinion,Priority,No opinion,No opinion,No opinion,No opinion,Highest priority,Priority,Not a priority,Priority,Priority,Low priority,Highest priority,No opinion,Low priority,Satisfied,Very Dissatisfied,I/we don't use this,I/we don't use this,Dissatisfied,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Dissatisfied,I/we don't use this,I/we don't use this,I/we don't use this,Dissatisfied,Dissatisfied,Dissatisfied,I/we don't use this,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Why can't St. Paul parks have free outdoor swimming pool like some MPS parks?,Unimportant,Important,Very important,Important,Very important,Not sure,Unimportant,Unimportant,Very important,Unimportant,Unimportant,Not sure,Unimportant,Yes,Poor,,Slightly important,Not important,Not important,Not important,Very important,Very important,Very important,Very important,Not important,Not important,Very important,Very important,Very important,Very important,Very important,Friends and neighbors;Social media,swimming pools or those water pads,"Duluth & Case, Phalen Lake ",Household with children under 18,55106,1
08/18/2016 02:15:00 PM,A few times a month,A few times a month,A few times a week,Fair,Fair,Fair,Fair,Poor,I/we don't use this,I/we don't use this,I/we don't use this,Fair,Fair,Fair,Poor,Fair,Fair,Fair,I/we don't use this,Fair,Fair,Fair,Fair,Low priority,Low priority,Priority,Low priority,Priority,Not a priority,Not a priority,Low priority,Priority,Priority,Highest priority,Low priority,Highest priority,Highest priority,Highest priority,Highest priority,Low priority,Priority,I/we don't use this,Dissatisfied,Satisfied,Satisfied,Satisfied,I/we don't use this,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,Satisfied,I/we don't use this,Satisfied,I/we don't use this,Satisfied,Satisfied,Very satisfied,Very satisfied,Very satisfied,Satisfied,Satisfied,Satisfied,Phalen Beach is always filled with cigarette butts and trash. Could use a daily scrub and lots of reinforcement of no smoking regulation on the beach. It's pretty gross.,Important,Very unimportant,Very important,Important,Unimportant,Unimportant,Very important,Very important,Very important,Very unimportant,Very unimportant,Unimportant,Important,Yes,Fair,"Registration is complicated;So often, interesting classes offered near my home are cancelled last minute. That's really frustrating to plan for/get kids geared up and then it's cancelled. As a result, I tend to look at other programming opportunities for my family. ",Very important,Slightly important,Slightly important,Slightly important,Slightly important,Very important,Very important,Very important,Slightly important,Slightly important,Very important,Very important,Very important,Very important,Slightly important,Community education catalog;social media,,"Phalen (beach, bike/walking path, playgrounds, Dragon Park, open spaces for kites, ...), Margaret Park, Mounds Park (playground).",Household with children under 18,55106,1
08/18/2016 02:33:00 PM,A few times a week,A few times a month,A few times a year,Good,I/we don't use this,Good,I/we don't use this,Good,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Good,Good,Good,Good,Good,I/we don't use this,Good,Good,Good,Good,Priority,No opinion,Priority,No opinion,Highest priority,No opinion,No opinion,No opinion,No opinion,No opinion,Highest priority,Priority,Priority,Priority,Priority,Priority,No opinion,Highest priority,Satisfied,Satisfied,Satisfied,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,Satisfied,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Satisfied,Satisfied,Satisfied,I/we don't use this,Very satisfied,Very Satisfied,Very Satisfied,Very Satisfied,,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Very important,Very important,Very important,Important,Important,Important,Important,Yes,Good,,Very important,Important,Important,Important,Very important,Important,Important,Very important,Very important,Very important,Very important,Very important,Important,Important,Important,Parks and Recreation brochure;Parks and Recreation staff;Community education catalog;Friends and neighbors;E-mail bulletins,,West Seventh and Passport,Household without children,55101,1
08/18/2016 03:05:00 PM,A few times a week,A few times a week,A few times a week,Good,Good,Good,Good,Good,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Good,Good,Good,Good,Good,Poor,Fair,Fair,Fair,Fair,Fair,Not a priority,Not a priority,Highest priority,Not a priority,Low priority,Not a priority,Not a priority,Not a priority,Low priority,Priority,Priority,Low priority,Priority,Priority,Low priority,Highest priority,Low priority,Low priority,I/we don't use this,I/we don't use this,Satisfied,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,I/we don't use this,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,I/we don't use this,Satisfied,Satisfied,I/we don't use this,I/we don't use this,"for fifteen years I've asked the city to replace the poor conditioned playground equipment of Douglas Park, and they have refused to attend to this problem; my kids even cut themselves on the rusty metal bars; there was a movie set held there one day, and the director, Woody H. had to bring in his own swing since the ones that were there were awful; I was so embarrassed to be a part of this community, that the city is so unresponsive; I moved out of St. Paul just yesterday in fact, to a community that cares.",Very important,Important,Very important,Unimportant,Very unimportant,Very unimportant,Not sure,Very important,Very important,Very unimportant,Very unimportant,Very unimportant,Important,Yes,Poor,,Slightly important,Important,Important,Important,Not important,Slightly important,Slightly important,Very important,Important,Important,Very important,Important,Slightly important,Important,Slightly important,Parks and Recreation website,"The park director needs to be responsive, and accountable to the citizens...and in past 15 years, they have chosen not to care about the poor neighborhoods of st. Paul; just Highland Golf Course",Douglas Park,Household with children under 18,55109,1
