X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.2802236697569,44.973540876027,0012XX HARMON PL ,MP202112021         ,1     ,2021/01/17 00:00:00+00,1933,2021/01/17 00:00:00+00,2021/01/17 19:33:00+00,1930,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/18 00:00:00+00,16657,-93.28023231,44.97354094,-10383907,5617357,Loring Park,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1417
-93.2931324603897,44.9564370724295,0025XX DUPONT AVE S,MP202112022         ,5     ,2021/01/17 00:00:00+00,1936,2021/01/17 00:00:00+00,2021/01/17 19:36:00+00,1935,ROBPAG  ,ROBBERY PER AGG               ,04 ,2021/01/18 00:00:00+00,17937,-93.29313277,44.95643709,-10385344,5614666,Lowry Hill East,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1418
-93.2881468105628,44.9438172861476,0032XX LYNDALE AVE S,MP202112030         ,5     ,2021/01/17 00:00:00+00,2121,2021/01/17 00:00:00+00,2021/01/17 21:21:00+00,1945,ROBPAG  ,ROBBERY PER AGG               ,04 ,2021/01/18 00:00:00+00,22068,-93.28814729,44.94382029,-10384789,5612681,Lyndale,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1419
-93.2853889826406,44.9791520496996,0001XX GLENWOOD AVE ,MP202112060         ,1     ,2021/01/17 00:00:00+00,2032,2021/01/17 00:00:00+00,2021/01/17 20:32:00+00,1952,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/01/18 00:00:00+00,19660,-93.28539129,44.97915602,-10384482,5618240,North Loop,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1420
-93.2473183808996,44.9278049200368,0041XX CEDAR AVE S,MP202112063         ,3     ,2021/01/17 00:00:00+00,2039,2021/01/17 00:00:00+00,2021/01/17 20:39:00+00,2039,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/18 00:00:00+00,12017,-93.24732578,44.92781003,-10380244,5610163,Bancroft,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1421
-93.2895122497947,45.0014832717845,,MP202112120         ,4     ,2021/01/17 00:00:00+00,2220,2021/01/17 00:00:00+00,2021/01/17 22:20:00+00,2150,ROBPAG  ,ROBBERY PER AGG               ,04 ,2021/01/18 00:00:00+00,,-93.28952,45.00149,-10384941,5621755,Hawthorne,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1422
-93.2511901197741,44.9528453250762,0027XX 16TH AVE S,MP202112121         ,3     ,2021/01/17 00:00:00+00,2307,2021/01/17 00:00:00+00,2021/01/17 23:07:00+00,2307,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/18 00:00:00+00,22832,-93.25119502,44.95285013,-10380675,5614101,East Phillips,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1423
-93.2704140668543,44.9875963711175,00005X 4TH AVE N,MP202112129         ,1     ,2021/01/17 00:00:00+00,2351,2021/01/17 00:00:00+00,2021/01/17 23:51:00+00,2351,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/18 00:00:00+00,19845,-93.27042264,44.98760099,-10382815,5619569,North Loop,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1424
-93.2524926769361,44.949215206877,0029XX BLOOMINGTON AVE ,MP202112161         ,3     ,2021/01/17 00:00:00+00,2332,2021/01/17 00:00:00+00,2021/01/17 23:32:00+00,2332,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/01/18 00:00:00+00,16859,-93.25249426,44.94921546,-10380820,5613530,Midtown Phillips,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1425
-93.2561667864481,44.9674461254395,,MP202112201         ,1     ,2021/01/18 00:00:00+00,227,2021/01/18 00:00:00+00,2021/01/18 02:27:00+00,100,ASLT4   ,ASLT4-LESS THAN SUBST HARM    ,05 ,2021/01/18 00:00:00+00,,-93.25617,44.96745,-10381229,5616398,Elliot Park,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1426
-93.252043519294,44.8979367374614,0015XX 58TH ST E,MP202112272         ,3     ,2021/01/18 00:00:00+00,619,2021/01/18 00:00:00+00,2021/01/18 06:19:00+00,600,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/18 00:00:00+00,14447,-93.25204912,44.89793799,-10380770,5605468,Diamond Lake,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1427
-93.2498695963065,44.8979367374614,0016XX 58TH ST E,MP202112274         ,3     ,2021/01/18 00:00:00+00,643,2021/01/18 00:00:00+00,2021/01/18 06:43:00+00,600,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/18 00:00:00+00,14446,-93.24987175,44.89794255,-10380528,5605468,Diamond Lake,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1428
-93.216973290602,44.9205985346864,0045XX SNELLING AVE ,MP202112298         ,3     ,2021/01/18 00:00:00+00,749,2021/01/18 00:00:00+00,2021/01/18 07:49:00+00,745,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/18 00:00:00+00,13837,-93.21697928,44.92060354,-10376866,5609030,Hiawatha,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1429
-93.2409942412994,44.9978054129965,0007XX PIERCE ST NE,MP2021700329        ,2     ,2021/01/15 00:00:00+00,816,2021/01/11 00:00:00+00,2021/01/15 08:16:00+00,810,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/01/18 00:00:00+00,15864,-93.24099442,44.99780633,-10379540,5621176,Beltrami,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1430
-93.2215367322453,44.9709225640945,,MP2021700332        ,2     ,2021/01/15 00:00:00+00,1333,2021/01/14 00:00:00+00,2021/01/15 13:33:00+00,1500,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/01/18 00:00:00+00,,-93.22154,44.97092,-10377374,5616945,Prospect Park - East River Road,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1431
-93.2664435132985,44.9170109061229,0047XX OAKLAND AVE ,MP2021700333        ,3     ,2021/01/15 00:00:00+00,1351,2021/01/13 00:00:00+00,2021/01/15 13:51:00+00,1330,THFTSW  ,THEFT BY SWINDLE              ,07 ,2021/01/18 00:00:00+00,13282,-93.26645247,44.91701363,-10382373,5608466,Field,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1432
-93.2908327732623,44.9059921784815,0053XX BRYANT AVE S,MP2021700335        ,5     ,2021/01/15 00:00:00+00,1452,2021/01/12 00:00:00+00,2021/01/15 14:52:00+00,1440,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/01/18 00:00:00+00,12648,-93.29083789,44.9059924,-10385088,5606734,Lynnhurst,2021/01/20 00:00:00+00,2021/01/21 07:00:56+00,1433
-93.246051756349,44.9278240001749,0041XX LONGFELLOW AVE ,MP2021700338        ,3     ,2021/01/15 00:00:00+00,1632,2021/01/14 00:00:00+00,2021/01/15 16:32:00+00,1300,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/01/18 00:00:00+00,12587,-93.2460605,44.92782938,-10380103,5610166,Standish,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1434
-93.2336190728168,44.9007810860613,0056XX 27TH AVE S,MP2021700343        ,3     ,2021/01/16 00:00:00+00,949,2021/01/15 00:00:00+00,2021/01/16 09:49:00+00,1830,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/01/18 00:00:00+00,13750,-93.23362691,44.90078489,-10378719,5605915,Wenonah,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1435
-93.2358918104856,44.9100449237961,0050XX EAST LAKE NOKOMIS PKWY ,MP2021700344        ,3     ,2021/01/16 00:00:00+00,1104,2021/01/13 00:00:00+00,2021/01/16 11:04:00+00,1735,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/18 00:00:00+00,18185,-93.23589727,44.91004587,-10378972,5607371,Keewaydin,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1436
-93.2983786216489,44.9385969059539,0035XX HENNEPIN AVE ,MP2021700346        ,5     ,2021/01/16 00:00:00+00,1332,2021/01/15 00:00:00+00,2021/01/16 13:32:00+00,2200,THEFT   ,OTHER THEFT                   ,07 ,2021/01/18 00:00:00+00,11756,-93.29838599,44.9386021,-10385928,5611860,ECCO,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1437
-93.2905093797601,44.9658953243337,0017XX BRYANT AVE S,MP2021700347        ,5     ,2021/01/16 00:00:00+00,1515,2021/01/16 00:00:00+00,2021/01/16 15:15:00+00,800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/18 00:00:00+00,15058,-93.29051347,44.96589657,-10385052,5616154,Lowry Hill,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1438
-93.2337448369565,44.985309093111,0008XX 13TH AVE SE,MP2021700348        ,2     ,2021/01/16 00:00:00+00,1549,2021/01/16 00:00:00+00,2021/01/16 15:49:00+00,1520,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/18 00:00:00+00,16832,-93.23374831,44.98531447,-10378733,5619209,Marcy Holmes,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1439
-93.2264145842381,44.9126023962215,0031XX 50TH ST E,MP2021700350        ,3     ,2021/01/16 00:00:00+00,1646,2021/01/15 00:00:00+00,2021/01/16 16:46:00+00,2300,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/01/18 00:00:00+00,19717,-93.22641659,44.91260326,-10377917,5607773,Keewaydin,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1440
-93.2303761546411,44.9869483182818,0012XX BROOK AVE SE,MP2021700355        ,2     ,2021/01/17 00:00:00+00,1151,2021/01/11 00:00:00+00,2021/01/17 11:51:00+00,1740,BIKETF  ,BIKE THEFT                    ,07,2021/01/18 00:00:00+00,25921,-93.23037773,44.98694969,-10378358,5619467,Como,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1441
-93.2626526227995,44.9133912453472,0049XX CHICAGO AVE ,MP2021700357        ,3     ,2021/01/17 00:00:00+00,1312,2021/01/04 00:00:00+00,2021/01/17 13:12:00+00,1300,BIKETF  ,BIKE THEFT                    ,07,2021/01/18 00:00:00+00,14180,-93.26265496,44.91339613,-10381951,5607897,Field,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1442
-93.274501401397,44.9719076226584,0011XX MARQUETTE AVE ,MP2021700358        ,1     ,2021/01/17 00:00:00+00,1718,2020/12/03 00:00:00+00,2021/01/17 17:18:00+00,1701,THEFT   ,OTHER THEFT                   ,07 ,2021/01/18 00:00:00+00,17095,-93.2745023,44.97191314,-10383270,5617100,Downtown West,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1443
-93.2692821895963,44.9782052423676,,MP2021700362        ,1     ,2021/01/18 00:00:00+00,17,2020/12/23 00:00:00+00,2021/01/18 00:17:00+00,2340,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/18 00:00:00+00,,-93.26929,44.97821,-10382689,5618091,Downtown West,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1444
-93.2762351498954,44.9871706901786,0006XX WASHINGTON AVE N,MP2021700364        ,1     ,2021/01/17 00:00:00+00,1954,2021/01/17 00:00:00+00,2021/01/17 19:54:00+00,1950,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/18 00:00:00+00,16903,-93.27623838,44.98717165,-10383463,5619502,North Loop,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,1445
-93.3262263954566,44.9491961338458,0029XX DREW AVE S,MP2021700366        ,5     ,2021/01/18 00:00:00+00,1050,2021/01/17 00:00:00+00,2021/01/18 10:50:00+00,1330,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/01/18 00:00:00+00,14943,-93.32623258,44.9491968,-10389028,5613527,Cedar - Isles - Dean,2021/01/20 00:00:00+00,2021/01/21 07:00:56+00,1446
-93.2140268164701,44.9260813214157,0042XX 41ST AVE S,MP20214692          ,3     ,2021/01/07 00:00:00+00,1705,2021/01/02 00:00:00+00,2021/01/07 17:05:00+00,1200,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/01/12 00:00:00+00,12117,-93.21403395,44.92608696,-10376538,5609892,Hiawatha,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1447
-93.2612332846506,44.9976593101038,0008XX 4TH ST NE,MP20214708          ,2     ,2021/01/07 00:00:00+00,1720,2021/01/04 00:00:00+00,2021/01/07 17:20:00+00,1800,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/01/12 00:00:00+00,15604,-93.26124094,44.99766081,-10381793,5621153,St. Anthony West,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1448
-93.2765854928562,44.9546253341636,0026XX 1ST AVE S,MP20214719          ,5     ,2021/01/07 00:00:00+00,1809,2021/01/07 00:00:00+00,2021/01/07 18:09:00+00,630,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/12 00:00:00+00,16213,-93.27659023,44.9546312,-10383502,5614381,Whittier,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1449
-93.2739893616851,44.9736933953677,00009X 10TH ST S,MP20214836          ,1     ,2021/01/07 00:00:00+00,2146,2021/01/05 00:00:00+00,2021/01/07 21:46:00+00,800,THFTSW  ,THEFT BY SWINDLE              ,07 ,2021/01/12 00:00:00+00,17636,-93.2739977,44.97369869,-10383213,5617381,Downtown West,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1450
-93.2882815578554,44.8987321511302,0057XX LYNDALE AVE S,MP20215207          ,5     ,2021/01/08 00:00:00+00,1030,2021/01/07 00:00:00+00,2021/01/08 10:30:00+00,1900,THEFT   ,OTHER THEFT                   ,07 ,2021/01/12 00:00:00+00,20050,-93.28828179,44.89873808,-10384804,5605593,Windom,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1451
-93.2738546143925,44.9749770837446,,MP20215417          ,1     ,2021/01/08 00:00:00+00,1702,2021/01/08 00:00:00+00,2021/01/08 17:02:00+00,1550,ROBPER  ,ROBBERY OF PERSON             ,04 ,2021/01/12 00:00:00+00,,-93.27386,44.97498,-10383198,5617583,Downtown West,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1452
-93.2625538081183,44.9626982536875,,MP20216657          ,3     ,2021/01/10 00:00:00+00,840,2021/01/10 00:00:00+00,2021/01/10 08:40:00+00,810,ROBPER  ,ROBBERY OF PERSON             ,04 ,2021/01/11 00:00:00+00,,-93.26255,44.9627,-10381940,5615651,Ventura Village,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1453
-93.2646468827302,45.0126678473113,0024XX 3RD ST NE,MP2021700196        ,2     ,2021/01/11 00:00:00+00,855,2021/01/09 00:00:00+00,2021/01/11 08:55:00+00,845,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/12 00:00:00+00,10627,-93.264651,45.01266984,-10382173,5623516,Bottineau,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1454
-93.3097333268402,45.0304087971769,0041XX QUEEN AVE N,MP2021700197        ,4     ,2021/01/11 00:00:00+00,928,2021/01/10 00:00:00+00,2021/01/11 09:28:00+00,1520,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/12 00:00:00+00,10504,-93.30974033,45.03041468,-10387192,5626310,Victory,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1455
-93.2905093797601,44.9658953243337,0017XX BRYANT AVE S,MP2021700201        ,5     ,2021/01/11 00:00:00+00,957,2020/12/26 00:00:00+00,2021/01/11 09:57:00+00,0,BIKETF  ,BIKE THEFT                    ,07,2021/01/12 00:00:00+00,15058,-93.29051347,44.96589657,-10385052,5616154,Lowry Hill,2021/01/13 00:00:00+00,2021/01/14 07:00:16+00,1456
-93.2495372196514,44.9775189561391,0012XX WEST RIVER PKWY ,MP2021700202        ,1     ,2021/01/11 00:00:00+00,1009,2021/01/09 00:00:00+00,2021/01/11 10:09:00+00,600,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/01/12 00:00:00+00,22616,-93.24954613,44.97751933,-10380491,5617983,Downtown East,2021/01/13 00:00:00+00,2021/01/14 07:00:16+00,1457
-93.3263521595964,44.9450317036144,0037XX 32ND ST W,MP2021700203        ,5     ,2021/01/11 00:00:00+00,1009,2020/12/26 00:00:00+00,2021/01/11 10:09:00+00,1005,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/12 00:00:00+00,14176,-93.32635725,44.94503458,-10389042,5612872,West Calhoun,2021/01/13 00:00:00+00,2021/01/14 07:00:16+00,1458
-93.2153024241736,44.9233527145401,,MP2021700206        ,3     ,2021/01/11 00:00:00+00,1120,2021/01/10 00:00:00+00,2021/01/11 11:20:00+00,930,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/01/12 00:00:00+00,,-93.21531,44.92336,-10376680,5609463,Hiawatha,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1459
-93.2626705891052,44.9483505564274,,MP2021700207        ,3     ,2021/01/11 00:00:00+00,1123,2021/01/11 00:00:00+00,2021/01/11 11:23:00+00,1015,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/01/12 00:00:00+00,,-93.26268,44.94836,-10381953,5613394,Midtown Phillips,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1460
-93.2575591751385,44.9510144009873,0028XX 12TH AVE S,MP2021700209        ,3     ,2021/01/11 00:00:00+00,1135,2021/01/09 00:00:00+00,2021/01/11 11:35:00+00,745,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/12 00:00:00+00,21918,-93.25756077,44.95101864,-10381384,5613813,Midtown Phillips,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1461
-93.2829096324564,44.961795668691,0021XX PLEASANT AVE ,MP2021700211        ,5     ,2021/01/11 00:00:00+00,1157,2021/01/07 00:00:00+00,2021/01/11 11:57:00+00,530,THFTSW  ,THEFT BY SWINDLE              ,07 ,2021/01/12 00:00:00+00,16766,-93.28291736,44.96179919,-10384206,5615509,Whittier,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1462
-93.2623202461444,45.0008925435414,0003XX 13TH AVE NE,MP2021700212        ,2     ,2021/01/11 00:00:00+00,1204,2021/01/10 00:00:00+00,2021/01/11 12:04:00+00,700,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/01/12 00:00:00+00,22529,-93.26232438,45.0008978,-10381914,5621662,Sheridan,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1463
-93.317153411087,45.0159573862821,0033XX WASHBURN AVE N,MP2021700213        ,4     ,2021/01/11 00:00:00+00,1207,2021/01/07 00:00:00+00,2021/01/11 12:07:00+00,1700,THFTSW  ,THEFT BY SWINDLE              ,07 ,2021/01/12 00:00:00+00,10166,-93.31716066,45.01595997,-10388018,5624034,Cleveland,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1464
-93.2829994639848,44.987049974113,0008XX 5TH ST N,MP2021700214        ,1     ,2021/01/11 00:00:00+00,1224,2021/01/01 00:00:00+00,2021/01/11 12:24:00+00,2100,THEFT   ,OTHER THEFT                   ,07 ,2021/01/12 00:00:00+00,16621,-93.2830028,44.98705185,-10384216,5619483,North Loop,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1465
-93.2509655409531,44.9757968499011,,MP2021700215        ,1     ,2021/01/11 00:00:00+00,1254,2021/01/11 00:00:00+00,2021/01/11 12:54:00+00,900,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/12 00:00:00+00,,-93.25097,44.9758,-10380650,5617712,Downtown East,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1466
-93.2389011666874,44.9386223413564,0035XX 23RD AVE S,MP2021700216        ,3     ,2021/01/09 00:00:00+00,1424,2021/01/05 00:00:00+00,2021/01/09 14:24:00+00,1300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/12 00:00:00+00,11691,-93.23890582,44.93862869,-10379307,5611864,Corcoran,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1467
-93.2973904748364,44.9541994084426,0026XX HENNEPIN AVE ,MP2021700217        ,5     ,2021/01/11 00:00:00+00,1528,2021/01/11 00:00:00+00,2021/01/11 15:28:00+00,600,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/12 00:00:00+00,17300,-93.29739573,44.954203,-10385818,5614314,East Isles,2021/01/13 00:00:00+00,2021/01/14 07:00:16+00,1468
-93.2818226709626,44.9241286951843,0043XX PILLSBURY AVE ,MP2021700219        ,5     ,2021/01/11 00:00:00+00,1610,2021/01/09 00:00:00+00,2021/01/11 16:10:00+00,1500,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/01/12 00:00:00+00,12814,-93.28182613,44.92413384,-10384085,5609585,King Field,2021/01/13 00:00:00+00,2021/01/14 07:00:16+00,1469
-93.3006244098592,45.0086668020132,0028XX JAMES AVE N,MP2021700221        ,4     ,2021/01/11 00:00:00+00,1953,2021/01/07 00:00:00+00,2021/01/11 19:53:00+00,2230,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/01/12 00:00:00+00,13655,-93.30063047,45.00866827,-10386178,5622886,Jordan,2021/01/20 00:00:00+00,2021/01/21 07:00:56+00,1470
-93.3072629598089,45.0344083234004,0043XX OLIVER AVE N,MP2021700224        ,4     ,2021/01/12 00:00:00+00,800,2021/01/11 00:00:00+00,2021/01/12 08:00:00+00,2300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/12 00:00:00+00,19640,-93.30726325,45.03441431,-10386917,5626940,Victory,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1471
-93.3047386938605,44.8970076803648,0058XX MORGAN AVE S,MP2021700226        ,5     ,2021/01/12 00:00:00+00,854,2021/01/12 00:00:00+00,2021/01/12 08:54:00+00,324,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/01/12 00:00:00+00,14648,-93.30474172,44.8970099,-10386636,5605322,Armatage,2021/01/20 00:00:00+00,2021/01/21 07:00:56+00,1472
-93.2703961005486,45.0006448169816,0013XX MARSHALL ST NE,MP2021700228        ,2     ,2021/01/12 00:00:00+00,934,2021/01/10 00:00:00+00,2021/01/12 09:34:00+00,800,BIKETF  ,BIKE THEFT                    ,07,2021/01/12 00:00:00+00,14374,-93.27039647,45.00065106,-10382813,5621623,Sheridan,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1473
-93.232361431419,44.9468437447378,0027XX 31ST ST E,MP2021700231        ,3     ,2021/01/12 00:00:00+00,1027,2021/01/07 00:00:00+00,2021/01/12 10:27:00+00,1620,THEFT   ,OTHER THEFT                   ,07 ,2021/01/12 00:00:00+00,11259,-93.2323635,44.94684692,-10378579,5613157,Longfellow,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1474
-93.2857393256014,44.9036443821219,0054XX HARRIET AVE ,MP2021700232        ,5     ,2021/01/12 00:00:00+00,1043,2021/01/11 00:00:00+00,2021/01/12 10:43:00+00,630,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/01/12 00:00:00+00,13847,-93.28574047,44.90364679,-10384521,5606365,Windom,2021/01/13 00:00:00+00,2021/01/14 07:00:16+00,1475
-93.2855057636275,44.9555343889346,,MP2021700233        ,5     ,2021/01/12 00:00:00+00,1112,2021/01/11 00:00:00+00,2021/01/12 11:12:00+00,2350,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/01/12 00:00:00+00,,-93.28551,44.95554,-10384495,5614524,Whittier,2021/01/13 00:00:00+00,2021/01/14 07:00:16+00,1476
-93.2860088201866,44.9679799980862,0004XX OAK GROVE ST ,MP2021700235        ,1     ,2021/01/12 00:00:00+00,1210,2020/11/07 00:00:00+00,2021/01/12 12:10:00+00,1150,BIKETF  ,BIKE THEFT                    ,07,2021/01/12 00:00:00+00,15049,-93.28601271,44.9679837,-10384551,5616482,Loring Park,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1477
-93.2860088201866,44.9679799980862,0004XX OAK GROVE ST ,MP2021700236        ,1     ,2021/01/12 00:00:00+00,1302,2021/01/12 00:00:00+00,2021/01/12 13:02:00+00,1250,BIKETF  ,BIKE THEFT                    ,07,2021/01/12 00:00:00+00,15049,-93.28601271,44.9679837,-10384551,5616482,Loring Park,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1478
-93.2579185012522,45.0140649718888,0025XX 7TH ST NE,MP20217249          ,2     ,2021/01/11 00:00:00+00,800,2021/01/11 00:00:00+00,2021/01/11 08:00:00+00,459,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/12 00:00:00+00,20126,-93.25792583,45.014068,-10381424,5623736,Holland,2021/01/13 00:00:00+00,2021/01/14 07:00:16+00,1479
-93.2451714073705,45.0203897094355,0010XX 29TH AVE NE,MP20217260          ,2     ,2021/01/11 00:00:00+00,718,2021/01/11 00:00:00+00,2021/01/11 07:18:00+00,1,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/01/12 00:00:00+00,20084,-93.24517564,45.02039456,-10380005,5624732,Audubon Park,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1480
-93.2895391992532,44.9295284669398,0040XX ALDRICH AVE S,MP20217270          ,5     ,2021/01/11 00:00:00+00,800,2021/01/10 00:00:00+00,2021/01/11 08:00:00+00,2100,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/01/12 00:00:00+00,18801,-93.28954459,44.92953144,-10384944,5610434,East Harriet,2021/01/13 00:00:00+00,2021/01/14 07:00:16+00,1481
-93.2486568706729,44.9429271209024,,MP20217285          ,3     ,2021/01/11 00:00:00+00,1024,2021/01/10 00:00:00+00,2021/01/11 10:24:00+00,1500,ROBPAG  ,ROBBERY PER AGG               ,04 ,2021/01/12 00:00:00+00,,-93.24866,44.94293,-10380393,5612541,Powderhorn Park,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1482
-93.262625673341,44.9151979235132,0048XX CHICAGO AVE ,MP20217289          ,3     ,2021/01/11 00:00:00+00,925,2021/01/10 00:00:00+00,2021/01/11 09:25:00+00,1020,THEFT   ,OTHER THEFT                   ,07 ,2021/01/12 00:00:00+00,13939,-93.262634,44.91520327,-10381948,5608181,Field,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1483
-93.246842273799,44.9624440058293,0020XX CEDAR AVE S,MP20217328          ,3     ,2021/01/11 00:00:00+00,1200,2021/01/08 00:00:00+00,2021/01/11 12:00:00+00,215,THEFT   ,OTHER THEFT                   ,07 ,2021/01/12 00:00:00+00,17529,-93.2468426,44.96244616,-10380191,5615611,Ventura Village,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1484
-93.2364667322674,44.9807660342098,0013XX 4TH ST SE,MP20217348          ,2     ,2021/01/11 00:00:00+00,1129,2021/01/10 00:00:00+00,2021/01/11 11:29:00+00,1440,THEFT   ,OTHER THEFT                   ,07 ,2021/01/12 00:00:00+00,16642,-93.23647339,44.98076705,-10379036,5618494,Marcy Holmes,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1485
-93.2205575685857,44.9655203292471,00002X 27TH AVE SE,MP20217368          ,2     ,2021/01/11 00:00:00+00,1200,2021/01/11 00:00:00+00,2021/01/11 12:00:00+00,1150,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/12 00:00:00+00,22044,-93.22055902,44.96552236,-10377265,5616095,Prospect Park - East River Road,2021/01/12 00:00:00+00,2021/01/13 07:00:46+00,1486
