Date,City Code,City Name,Ward Code,Ward Name,Precinct Code,Precinct Name,Congressional District,State Senate District,State House District,County Commissioner District,Judicial District,Soil and Water Conservation District,Hospital District,Voter Count,Location
02/01/2019 12:00:00 AM,120,Roseville,,,0510,ROSEVILLE P-09,4,66,66A,02,02,,,2558,"(44.99943913, -93.14718189)"
02/01/2019 12:00:00 AM,070,Maplewood,,,0130,MAPLEWOOD P-01,4,43,43A,07,02,,,2015,"(44.99783309, -93.08924696)"
02/01/2019 12:00:00 AM,140,St. Paul,03,W-03,0950,ST. PAUL W-3 P-12,4,64,64A,04,02,,,1814,"(44.93821922, -93.15908168)"
02/01/2019 12:00:00 AM,110,North St. Paul,,,0400,NORTH ST. PAUL P-2,4,43,43B,07,02,,,1597,"(45.01709768, -93.00251569)"
04/05/2019 12:00:00 AM,090,New Brighton,,,0335,NEW BRIGHTON P-2,4,41,41B,02,02,,,1127,"(45.04650826, -93.21322521)"
04/05/2019 12:00:00 AM,140,St. Paul,03,W-03,0940,ST. PAUL W-3 P-11,4,64,64B,05,02,,,1978,"(44.89945014, -93.1584212)"
04/05/2019 12:00:00 AM,140,St. Paul,02,W-02,0750,ST. PAUL W-2 P-08,4,65,65B,05,02,,,1221,"(44.94631273, -93.10327227)"
04/05/2019 12:00:00 AM,140,St. Paul,06,W-06,1370,ST. PAUL W-6 P-09,4,67,67A,06,02,,,2347,"(44.97177384, -93.02110681)"
04/05/2019 12:00:00 AM,140,St. Paul,07,W-07,1540,ST. PAUL W-7 P-12,4,67,67B,06,02,,,2638,"(44.93950974, -93.01891624)"
04/05/2019 12:00:00 AM,090,New Brighton,,,0355,NEW BRIGHTON P-6,4,41,41A,02,02,,,1753,"(45.07449253, -93.22170092)"
04/05/2019 12:00:00 AM,070,Maplewood,,,0230,MAPLEWOOD P-11,4,53,53A,07,02,,,1826,"(44.96340579, -92.99476345)"
04/05/2019 12:00:00 AM,140,St. Paul,01,W-01,0580,ST. PAUL W-1 P-05,4,65,65A,04,02,,,1361,"(44.95367788, -93.13647034)"
04/05/2019 12:00:00 AM,140,St. Paul,01,W-01,0550,ST. PAUL W-1 P-02,4,65,65A,04,02,,,2218,"(44.95023354, -93.15686968)"
04/05/2019 12:00:00 AM,070,Maplewood,,,0240,MAPLEWOOD P-12,4,53,53A,07,02,,,2205,"(44.93613251, -92.99580359)"
04/05/2019 12:00:00 AM,140,St. Paul,03,W-03,0880,ST. PAUL W-3 P-05,4,64,64B,05,02,,,1947,"(44.89805101, -93.18131927)"
04/05/2019 12:00:00 AM,140,St. Paul,04,W-04,1130,ST. PAUL W-4 P-14,4,65,65A,04,02,,,1478,"(44.95929925, -93.16191882)"
04/05/2019 12:00:00 AM,140,St. Paul,04,W-04,1050,ST. PAUL W-4 P-06,4,64,64A,04,02,,,1721,"(44.94385119, -93.19504469)"
04/05/2019 12:00:00 AM,140,St. Paul,02,W-02,0780,ST. PAUL W-2 P-11,4,65,65B,05,02,,,2883,"(44.94825632, -93.08141786)"
04/05/2019 12:00:00 AM,120,Roseville,,,0460,ROSEVILLE P-04,4,42,42B,02,02,,,3371,"(45.02774302, -93.1210191)"
04/05/2019 12:00:00 AM,070,Maplewood,,,0180,MAPLEWOOD P-06,4,43,43A,07,02,,,1736,"(45.01627926, -93.04074427)"
04/05/2019 12:00:00 AM,080,Mounds View,,,0310,MOUNDS VIEW P-3,4,42,42A,01,02,,North Suburban,2382,"(45.09998524, -93.21669988)"
04/05/2019 12:00:00 AM,150,Shoreview,,,1620,SHOREVIEW P-4,4,42,42A,01,02,,,2675,"(45.08611923, -93.13442534)"
04/05/2019 12:00:00 AM,060,Little Canada,,,0120,LITTLE CANADA P-3,4,42,42B,02,02,,,1608,"(45.02129174, -93.08453137)"
04/05/2019 12:00:00 AM,140,St. Paul,07,W-07,1530,ST. PAUL W-7 P-11,4,67,67B,06,02,,,1262,"(44.9539923, -93.0148491)"
04/05/2019 12:00:00 AM,170,Vadnais Heights,,,1690,VADNAIS HEIGHTS P-4,4,42,42B,01,02,,,2281,"(45.04354854, -93.05698627)"
04/05/2019 12:00:00 AM,090,New Brighton,,,0330,NEW BRIGHTON P-1,4,41,41B,02,02,,,1726,"(45.04246437, -93.19462754)"
04/05/2019 12:00:00 AM,140,St. Paul,07,W-07,1440,ST. PAUL W-7 P-02,4,67,67A,06,02,,,1292,"(44.96463965, -93.04034299)"
04/05/2019 12:00:00 AM,120,Roseville,,,0430,ROSEVILLE P-01,4,66,66A,02,02,,,2274,"(45.02834867, -93.18745002)"
04/05/2019 12:00:00 AM,020,Blaine,01,W-01,0050,BLAINE W-1 P-9,4,42,42A,01,02,,North Suburban,0,"(45.12164971, -93.19366559)"
04/05/2019 12:00:00 AM,140,St. Paul,02,W-02,0730,ST. PAUL W-2 P-06,4,64,64B,05,02,,,621,"(44.91006454, -93.14936068)"
04/05/2019 12:00:00 AM,140,St. Paul,06,W-06,1310,ST. PAUL W-6 P-03,4,67,67A,06,02,,,1573,"(44.98855694, -93.04304756)"
04/05/2019 12:00:00 AM,090,New Brighton,,,0340,NEW BRIGHTON P-3,4,41,41B,02,02,,,1875,"(45.054059, -93.19873776)"
04/05/2019 12:00:00 AM,140,St. Paul,05,W-05,1200,ST. PAUL W-5 P-05,4,66,66B,03,02,,,1855,"(44.98277307, -93.09671743)"
04/05/2019 12:00:00 AM,180,White Bear Twp,,,1720,WHITE BEAR TWP P-3,4,38,38B,01,02,,,839,"(45.07824363, -92.99480962)"
04/05/2019 12:00:00 AM,190,White Bear Lake,05,W-05,1780,WHITE BEAR LAKE W-5 P-1,4,43,43A,07,02,,,3201,"(45.04681756, -93.01943733)"
04/05/2019 12:00:00 AM,140,St. Paul,06,W-06,1330,ST. PAUL W-6 P-05,4,67,67A,06,02,,,2176,"(44.97112269, -93.05301931)"
04/05/2019 12:00:00 AM,040,Gem Lake,,,0080,GEM LAKE P-1,4,42,42B,01,02,,,335,"(45.05796451, -93.04050851)"
04/05/2019 12:00:00 AM,090,New Brighton,,,0350,NEW BRIGHTON P-5,4,41,41A,02,02,,,1715,"(45.07419009, -93.19725448)"
04/05/2019 12:00:00 AM,140,St. Paul,07,W-07,1460,ST. PAUL W-7 P-04,4,67,67B,06,02,,,934,"(44.95449412, -93.0543549)"
04/05/2019 12:00:00 AM,140,St. Paul,02,W-02,0820,ST. PAUL W-2 P-15,4,65,65B,05,02,,,2714,"(44.9329321, -93.06829475)"
04/05/2019 12:00:00 AM,140,St. Paul,01,W-01,0630,ST. PAUL W-1 P-10,4,65,65B,03,02,,,464,"(44.96632286, -93.1031013)"
04/05/2019 12:00:00 AM,140,St. Paul,02,W-02,0700,ST. PAUL W-2 P-03,4,65,65B,05,02,,,2655,"(44.91896552, -93.13527831)"
04/05/2019 12:00:00 AM,190,White Bear Lake,03,W-03,1765,WHITE BEAR LAKE W-3 P-2,4,43,43A,07,02,,,384,"(45.05558011, -93.00112548)"
04/05/2019 12:00:00 AM,120,Roseville,,,0450,ROSEVILLE P-03,4,42,42B,02,02,,,3062,"(45.0282747, -93.14714187)"
04/05/2019 12:00:00 AM,140,St. Paul,06,W-06,1340,ST. PAUL W-6 P-06,4,67,67A,06,02,,,2547,"(44.9718061, -93.0679685)"
04/05/2019 12:00:00 AM,140,St. Paul,07,W-07,1550,ST. PAUL W-7 P-13,4,67,67B,06,02,,,1914,"(44.91666622, -93.01019797)"
04/05/2019 12:00:00 AM,080,Mounds View,,,0320,MOUNDS VIEW P-4,4,42,42A,02,02,,North Suburban,1292,"(45.09808371, -93.19537878)"
04/05/2019 12:00:00 AM,140,St. Paul,06,W-06,1400,ST. PAUL W-6 P-12,4,67,67A,06,02,,,1174,"(44.97944763, -93.01917904)"
04/05/2019 12:00:00 AM,080,Mounds View,,,0290,MOUNDS VIEW P-1,4,42,42A,01,02,,North Suburban,2089,"(45.11578186, -93.21809568)"
04/05/2019 12:00:00 AM,050,Lauderdale,,,0090,LAUDERDALE P-1,4,66,66A,02,02,,,1390,"(44.99419276, -93.20260888)"
04/05/2019 12:00:00 AM,110,North St. Paul,,,0400,NORTH ST. PAUL P-2,4,43,43B,07,02,,,1601,"(45.01709768, -93.00251569)"
04/05/2019 12:00:00 AM,110,North St. Paul,,,0390,NORTH ST. PAUL P-1,4,43,43B,07,02,,,1892,"(45.00954809, -92.9998026)"
04/05/2019 12:00:00 AM,140,St. Paul,02,W-02,0770,ST. PAUL W-2 P-10,4,67,67B,05,02,,,87,"(44.96037893, -93.08772901)"
04/05/2019 12:00:00 AM,090,New Brighton,,,0365,NEW BRIGHTON P-8,4,41,41A,02,02,,,1919,"(45.08835995, -93.21504171)"
04/05/2019 12:00:00 AM,140,St. Paul,06,W-06,1350,ST. PAUL W-6 P-07,4,66,66B,06,02,,,646,"(44.97383341, -93.07481222)"
04/05/2019 12:00:00 AM,140,St. Paul,03,W-03,0970,ST. PAUL W-3 P-14,4,64,64B,05,02,,,3650,"(44.92210007, -93.15251731)"
04/05/2019 12:00:00 AM,140,St. Paul,06,W-06,1300,ST. PAUL W-6 P-02,4,67,67A,06,02,,,1277,"(44.98428335, -93.05712747)"
04/05/2019 12:00:00 AM,140,St. Paul,01,W-01,0650,ST. PAUL W-1 P-12,4,65,65B,04,02,,,339,"(44.94501034, -93.11281195)"
04/05/2019 12:00:00 AM,140,St. Paul,01,W-01,0640,ST. PAUL W-1 P-11,4,65,65A,04,02,,,1129,"(44.95345181, -93.11557741)"
04/05/2019 12:00:00 AM,140,St. Paul,02,W-02,0790,ST. PAUL W-2 P-12,4,65,65B,05,02,,,1755,"(44.92411322, -93.10730885)"
04/05/2019 12:00:00 AM,140,St. Paul,04,W-04,1090,ST. PAUL W-4 P-10,4,64,64A,04,02,,,2065,"(44.9466967, -93.17206454)"
04/05/2019 12:00:00 AM,190,White Bear Lake,02,W-02,1750,WHITE BEAR LAKE W-2 P-1,4,38,38B,07,02,,,3495,"(45.08996792, -93.01452844)"
04/05/2019 12:00:00 AM,150,Shoreview,,,1640,SHOREVIEW P-6,4,42,42A,01,02,,,2793,"(45.11605468, -93.16860974)"
04/05/2019 12:00:00 AM,140,St. Paul,04,W-04,1000,ST. PAUL W-4 P-01,4,64,64A,04,02,,,1646,"(44.9771813, -93.19051073)"
04/05/2019 12:00:00 AM,140,St. Paul,01,W-01,0540,ST. PAUL W-1 P-01,4,64,64A,04,02,,,1183,"(44.94322085, -93.1565547)"
04/05/2019 12:00:00 AM,100,North Oaks,,,0370,NORTH OAKS P-1,4,38,38B,01,02,,,1873,"(45.0931932, -93.10087183)"
04/05/2019 12:00:00 AM,140,St. Paul,02,W-02,0720,ST. PAUL W-2 P-05,4,65,65B,05,02,,,2389,"(44.93110667, -93.12681418)"
04/05/2019 12:00:00 AM,130,St. Anthony,,,0530,ST ANTHONY P-1,5,41,41B,02,02,,,2135,"(45.04153919, -93.21913554)"
04/05/2019 12:00:00 AM,170,Vadnais Heights,,,1680,VADNAIS HEIGHTS P-3,4,42,42B,01,02,,,2079,"(45.05396739, -93.08166184)"
04/05/2019 12:00:00 AM,140,St. Paul,07,W-07,1510,ST. PAUL W-7 P-09,4,67,67B,06,02,,,1572,"(44.96587, -93.01464658)"
04/05/2019 12:00:00 AM,070,Maplewood,,,0130,MAPLEWOOD P-01,4,43,43A,07,02,,,2028,"(44.99783309, -93.08924696)"
04/05/2019 12:00:00 AM,140,St. Paul,03,W-03,0860,ST. PAUL W-3 P-03,4,64,64B,05,02,,,2751,"(44.91509127, -93.19129272)"
04/05/2019 12:00:00 AM,140,St. Paul,06,W-06,1320,ST. PAUL W-6 P-04,4,67,67A,06,02,,,1928,"(44.98111325, -93.03582326)"
04/05/2019 12:00:00 AM,140,St. Paul,05,W-05,1160,ST. PAUL W-5 P-01,4,66,66A,03,02,,,2028,"(44.99003257, -93.14105644)"
04/05/2019 12:00:00 AM,140,St. Paul,02,W-02,0810,ST. PAUL W-2 P-14,4,65,65B,05,02,,,1718,"(44.92508561, -93.08765114)"
04/05/2019 12:00:00 AM,140,St. Paul,01,W-01,0660,ST. PAUL W-1 P-13,4,64,64A,04,02,,,1173,"(44.94340805, -93.1212741)"
04/05/2019 12:00:00 AM,140,St. Paul,03,W-03,0950,ST. PAUL W-3 P-12,4,64,64A,04,02,,,1808,"(44.93821922, -93.15908168)"
04/05/2019 12:00:00 AM,170,Vadnais Heights,,,1670,VADNAIS HEIGHTS P-2,4,42,42B,01,02,,,2423,"(45.0709739, -93.06783954)"
04/05/2019 12:00:00 AM,140,St. Paul,06,W-06,1360,ST. PAUL W-6 P-08,4,67,67A,06,02,,,1623,"(44.97454234, -93.03606245)"
04/05/2019 12:00:00 AM,070,Maplewood,,,0250,MAPLEWOOD P-13,4,53,53A,07,02,,,2530,"(44.90774519, -92.99370551)"
04/05/2019 12:00:00 AM,140,St. Paul,03,W-03,0960,ST. PAUL W-3 P-13,4,64,64B,04,02,,,1856,"(44.93269209, -93.15748988)"
04/05/2019 12:00:00 AM,170,Vadnais Heights,,,1660,VADNAIS HEIGHTS P-1,4,42,42B,01,02,,,1645,"(45.06983656, -93.09378812)"
04/05/2019 12:00:00 AM,140,St. Paul,02,W-02,0690,ST. PAUL W-2 P-02,4,64,64A,04,02,,,1724,"(44.93647138, -93.13541492)"
04/05/2019 12:00:00 AM,070,Maplewood,,,0200,MAPLEWOOD P-08,4,43,43A,07,02,,,2024,"(45.03153622, -93.01008107)"
04/05/2019 12:00:00 AM,140,St. Paul,03,W-03,0840,ST. PAUL W-3 P-01,4,64,64B,04,02,,,2108,"(44.92810952, -93.19439107)"
04/05/2019 12:00:00 AM,140,St. Paul,01,W-01,0560,ST. PAUL W-1 P-03,4,65,65A,03,02,,,1868,"(44.96288405, -93.13682537)"
04/05/2019 12:00:00 AM,140,St. Paul,06,W-06,1290,ST. PAUL W-6 P-01,4,66,66B,06,02,,,1420,"(44.98715479, -93.07129207)"
04/05/2019 12:00:00 AM,120,Roseville,,,0470,ROSEVILLE P-05,4,66,66A,02,02,,,2585,"(45.0091976, -93.18893147)"
04/05/2019 12:00:00 AM,140,St. Paul,04,W-04,1010,ST. PAUL W-4 P-02,4,66,66A,04,02,,,1311,"(44.98363283, -93.1920472)"
04/05/2019 12:00:00 AM,190,White Bear Lake,04,W-04,1770,WHITE BEAR LAKE W-4 P-1,4,43,43A,07,02,,,2787,"(45.04556271, -92.99431657)"
04/05/2019 12:00:00 AM,160,Spring Lake Park,,,1650,SPRING LAKE PARK P-1R,4,42,42A,01,02,,North Suburban,100,"(45.11311226, -93.22585563)"
04/05/2019 12:00:00 AM,140,St. Paul,04,W-04,1020,ST. PAUL W-4 P-03,4,64,64A,04,02,,,2327,"(44.96601579, -93.19485391)"
04/05/2019 12:00:00 AM,140,St. Paul,05,W-05,1240,ST. PAUL W-5 P-09,4,66,66B,03,02,,,1741,"(44.97214266, -93.08218397)"
04/05/2019 12:00:00 AM,140,St. Paul,01,W-01,0670,ST. PAUL W-1 P-14,4,65,65B,05,02,,,963,"(44.95981937, -93.09863492)"
04/05/2019 12:00:00 AM,140,St. Paul,01,W-01,0675,ST. PAUL W-1 P-15,4,65,65A,03,02,,,729,"(44.96742008, -93.11525899)"
04/05/2019 12:00:00 AM,150,Shoreview,,,1580,SHOREVIEW P-1,4,42,42B,01,02,,,1381,"(45.03946796, -93.12660951)"
04/05/2019 12:00:00 AM,100,North Oaks,,,0380,NORTH OAKS P-2,4,38,38B,01,02,,,1918,"(45.10668431, -93.07658149)"
04/05/2019 12:00:00 AM,140,St. Paul,04,W-04,1120,ST. PAUL W-4 P-13,4,66,66B,03,02,,,1580,"(44.96592965, -93.15770817)"
04/05/2019 12:00:00 AM,140,St. Paul,05,W-05,1210,ST. PAUL W-5 P-06,4,65,65A,03,02,,,1871,"(44.97378683, -93.11615762)"
04/05/2019 12:00:00 AM,190,White Bear Lake,03,W-03,1760,WHITE BEAR LAKE W-3 P-1,4,38,38B,07,02,,,2610,"(45.0619086, -93.00948446)"
04/05/2019 12:00:00 AM,140,St. Paul,06,W-06,1380,ST. PAUL W-6 P-10,4,67,67A,06,02,,,1012,"(44.98829121, -93.03024885)"
04/05/2019 12:00:00 AM,010,Arden Hills,,,0010,ARDEN HILLS P-1,4,42,42A,01,02,,,2524,"(45.04370619, -93.16585843)"
04/05/2019 12:00:00 AM,140,St. Paul,07,W-07,1500,ST. PAUL W-7 P-08,4,67,67B,06,02,,,1745,"(44.94866813, -93.02490382)"
04/05/2019 12:00:00 AM,140,St. Paul,02,W-02,0800,ST. PAUL W-2 P-13,4,65,65B,05,02,,,1542,"(44.93421527, -93.09301727)"
04/05/2019 12:00:00 AM,150,Shoreview,,,1600,SHOREVIEW P-2,4,42,42B,01,02,,,3574,"(45.05509409, -93.12579994)"
04/05/2019 12:00:00 AM,140,St. Paul,05,W-05,1170,ST. PAUL W-5 P-02,4,66,66B,03,02,,,2490,"(44.98262571, -93.13390972)"
04/05/2019 12:00:00 AM,140,St. Paul,04,W-04,1140,ST. PAUL W-4 P-15,4,65,65A,03,02,,,1548,"(44.95934405, -93.15171592)"
04/05/2019 12:00:00 AM,140,St. Paul,04,W-04,1070,ST. PAUL W-4 P-08,4,64,64A,04,02,,,2238,"(44.96235506, -93.17207461)"
04/05/2019 12:00:00 AM,140,St. Paul,01,W-01,0678,ST. PAUL W-1 P-16,4,66,66B,03,02,,,238,"(44.96827146, -93.1358605)"
04/05/2019 12:00:00 AM,140,St. Paul,03,W-03,0850,ST. PAUL W-3 P-02,4,64,64B,04,02,,,2508,"(44.93302148, -93.18145763)"
04/05/2019 12:00:00 AM,110,North St. Paul,,,0420,NORTH ST. PAUL P-4,4,43,43B,07,02,,,1735,"(45.02487933, -92.99826011)"
04/05/2019 12:00:00 AM,140,St. Paul,02,W-02,0710,ST. PAUL W-2 P-04,4,64,64A,04,02,,,1557,"(44.93878584, -93.12451155)"
04/05/2019 12:00:00 AM,140,St. Paul,01,W-01,0570,ST. PAUL W-1 P-04,4,65,65A,03,02,,,1371,"(44.95753652, -93.1364746)"
04/05/2019 12:00:00 AM,140,St. Paul,07,W-07,1480,ST. PAUL W-7 P-06,4,67,67B,06,02,,,1429,"(44.95994567, -93.03546738)"
04/05/2019 12:00:00 AM,140,St. Paul,01,W-01,0610,ST. PAUL W-1 P-08,4,65,65A,04,02,,,2198,"(44.94851829, -93.11757859)"
04/05/2019 12:00:00 AM,010,Arden Hills,,,0030,ARDEN HILLS P-3,4,42,42A,01,02,,,2029,"(45.08639736, -93.16649465)"
04/05/2019 12:00:00 AM,070,Maplewood,,,0210,MAPLEWOOD P-09,4,43,43B,07,02,,,1331,"(44.9915351, -92.99560521)"
04/05/2019 12:00:00 AM,150,Shoreview,,,1630,SHOREVIEW P-5,4,42,42A,01,02,,,3961,"(45.11111019, -93.13098635)"
04/05/2019 12:00:00 AM,140,St. Paul,07,W-07,1450,ST. PAUL W-7 P-03,4,67,67B,06,02,,,1510,"(44.95991154, -93.05327889)"
04/05/2019 12:00:00 AM,140,St. Paul,04,W-04,1080,ST. PAUL W-4 P-09,4,64,64A,04,02,,,1694,"(44.95897439, -93.17972776)"
04/05/2019 12:00:00 AM,120,Roseville,,,0500,ROSEVILLE P-08,4,66,66A,02,02,,,2268,"(45.01345694, -93.11612979)"
04/05/2019 12:00:00 AM,140,St. Paul,05,W-05,1230,ST. PAUL W-5 P-08,4,66,66B,03,02,,,2388,"(44.9846319, -93.08261376)"
04/05/2019 12:00:00 AM,180,White Bear Twp,,,1700,WHITE BEAR TWP P-1,4,38,38B,01,02,,,3352,"(45.10719104, -93.04365036)"
04/05/2019 12:00:00 AM,140,St. Paul,04,W-04,1100,ST. PAUL W-4 P-11,4,66,66A,03,02,,,2253,"(44.98277842, -93.1618286)"
04/05/2019 12:00:00 AM,120,Roseville,,,0480,ROSEVILLE P-06,4,66,66A,02,02,,,2021,"(45.01144208, -93.16360794)"
04/05/2019 12:00:00 AM,140,St. Paul,04,W-04,1040,ST. PAUL W-4 P-05,4,64,64A,04,02,,,1364,"(44.94484266, -93.18229082)"
04/05/2019 12:00:00 AM,120,Roseville,,,0490,ROSEVILLE P-07,4,66,66A,02,02,,,2205,"(45.01438954, -93.14103286)"
04/05/2019 12:00:00 AM,070,Maplewood,,,0220,MAPLEWOOD P-10,4,53,53A,07,02,,,1152,"(44.98128046, -92.99320336)"
04/05/2019 12:00:00 AM,070,Maplewood,,,0140,MAPLEWOOD P-02,4,43,43A,07,02,,,1799,"(45.00520209, -93.07256191)"
04/05/2019 12:00:00 AM,140,St. Paul,01,W-01,0620,ST. PAUL W-1 P-09,4,65,65A,03,02,,,2285,"(44.96031573, -93.11667263)"
04/05/2019 12:00:00 AM,060,Little Canada,,,0100,LITTLE CANADA P-1,4,42,42B,02,02,,,2174,"(45.01561946, -93.09818866)"
04/05/2019 12:00:00 AM,070,Maplewood,,,0150,MAPLEWOOD P-03,4,43,43A,07,02,,,1823,"(44.99971138, -93.05119151)"
04/05/2019 12:00:00 AM,090,New Brighton,,,0345,NEW BRIGHTON P-4,4,41,41B,02,02,,,2138,"(45.056527, -93.21854774)"
04/05/2019 12:00:00 AM,140,St. Paul,03,W-03,0930,ST. PAUL W-3 P-10,4,64,64B,05,02,,,1508,"(44.91297559, -93.16624613)"
04/05/2019 12:00:00 AM,140,St. Paul,04,W-04,1030,ST. PAUL W-4 P-04,4,64,64A,04,02,,,1846,"(44.95291871, -93.19483588)"
04/05/2019 12:00:00 AM,180,White Bear Twp,,,1730,WHITE BEAR TWP P-4,4,38,38B,01,02,,,1304,"(45.07123296, -93.03841139)"
04/05/2019 12:00:00 AM,140,St. Paul,02,W-02,0760,ST. PAUL W-2 P-09,4,65,65B,05,02,,,2037,"(44.95333643, -93.09306737)"
04/05/2019 12:00:00 AM,140,St. Paul,05,W-05,1180,ST. PAUL W-5 P-03,4,66,66B,03,02,,,2071,"(44.97534649, -93.1387175)"
04/05/2019 12:00:00 AM,140,St. Paul,07,W-07,1520,ST. PAUL W-7 P-10,4,67,67B,06,02,,,1448,"(44.95990776, -93.01515897)"
04/05/2019 12:00:00 AM,180,White Bear Twp,,,1710,WHITE BEAR TWP P-2,4,38,38B,01,02,,,2468,"(45.11125061, -92.99981571)"
04/05/2019 12:00:00 AM,140,St. Paul,03,W-03,0910,ST. PAUL W-3 P-08,4,64,64B,05,02,,,1633,"(44.9306403, -93.17211548)"
04/05/2019 12:00:00 AM,120,Roseville,,,0440,ROSEVILLE P-02,4,42,42B,02,02,,,959,"(45.02890182, -93.16263045)"
04/05/2019 12:00:00 AM,140,St. Paul,01,W-01,0600,ST. PAUL W-1 P-07,4,64,64A,04,02,,,1508,"(44.94316382, -93.13640992)"
04/05/2019 12:00:00 AM,120,Roseville,,,0510,ROSEVILLE P-09,4,66,66A,02,02,,,2559,"(44.99943913, -93.14718189)"
04/05/2019 12:00:00 AM,070,Maplewood,,,0190,MAPLEWOOD P-07,4,43,43A,07,02,,,2188,"(45.02754111, -93.04243011)"
03/08/2019 12:00:00 AM,140,St. Paul,06,W-06,1320,ST. PAUL W-6 P-04,4,67,67A,06,02,,,1936,"(44.98111325, -93.03582326)"
03/08/2019 12:00:00 AM,070,Maplewood,,,0250,MAPLEWOOD P-13,4,53,53A,07,02,,,2524,"(44.90774519, -92.99370551)"
03/08/2019 12:00:00 AM,120,Roseville,,,0480,ROSEVILLE P-06,4,66,66A,02,02,,,2020,"(45.01144208, -93.16360794)"
03/08/2019 12:00:00 AM,140,St. Paul,01,W-01,0630,ST. PAUL W-1 P-10,4,65,65B,03,02,,,467,"(44.96632286, -93.1031013)"
03/08/2019 12:00:00 AM,140,St. Paul,02,W-02,0740,ST. PAUL W-2 P-07,4,65,65B,05,02,,,2239,"(44.93630023, -93.10781478)"
03/08/2019 12:00:00 AM,140,St. Paul,04,W-04,1000,ST. PAUL W-4 P-01,4,64,64A,04,02,,,1650,"(44.9771813, -93.19051073)"
03/08/2019 12:00:00 AM,180,White Bear Twp,,,1700,WHITE BEAR TWP P-1,4,38,38B,01,02,,,3355,"(45.10719104, -93.04365036)"
03/08/2019 12:00:00 AM,160,Spring Lake Park,,,1650,SPRING LAKE PARK P-1R,4,42,42A,01,02,,North Suburban,101,"(45.11311226, -93.22585563)"
03/08/2019 12:00:00 AM,140,St. Paul,03,W-03,0880,ST. PAUL W-3 P-05,4,64,64B,05,02,,,1950,"(44.89805101, -93.18131927)"
03/08/2019 12:00:00 AM,140,St. Paul,07,W-07,1500,ST. PAUL W-7 P-08,4,67,67B,06,02,,,1747,"(44.94866813, -93.02490382)"
03/08/2019 12:00:00 AM,140,St. Paul,01,W-01,0550,ST. PAUL W-1 P-02,4,65,65A,04,02,,,2253,"(44.95023354, -93.15686968)"
03/08/2019 12:00:00 AM,070,Maplewood,,,0220,MAPLEWOOD P-10,4,53,53A,07,02,,,1164,"(44.98128046, -92.99320336)"
03/08/2019 12:00:00 AM,140,St. Paul,07,W-07,1530,ST. PAUL W-7 P-11,4,67,67B,06,02,,,1278,"(44.9539923, -93.0148491)"
03/08/2019 12:00:00 AM,070,Maplewood,,,0140,MAPLEWOOD P-02,4,43,43A,07,02,,,1800,"(45.00520209, -93.07256191)"
03/08/2019 12:00:00 AM,070,Maplewood,,,0200,MAPLEWOOD P-08,4,43,43A,07,02,,,2017,"(45.03153622, -93.01008107)"
03/08/2019 12:00:00 AM,190,White Bear Lake,03,W-03,1760,WHITE BEAR LAKE W-3 P-1,4,38,38B,07,02,,,2611,"(45.0619086, -93.00948446)"
03/08/2019 12:00:00 AM,090,New Brighton,,,0345,NEW BRIGHTON P-4,4,41,41B,02,02,,,2146,"(45.056527, -93.21854774)"
03/08/2019 12:00:00 AM,140,St. Paul,05,W-05,1230,ST. PAUL W-5 P-08,4,66,66B,03,02,,,2422,"(44.9846319, -93.08261376)"
03/08/2019 12:00:00 AM,140,St. Paul,07,W-07,1490,ST. PAUL W-7 P-07,4,67,67B,06,02,,,1244,"(44.95442457, -93.0359483)"
03/08/2019 12:00:00 AM,020,Blaine,01,W-01,0050,BLAINE W-1 P-9,4,42,42A,01,02,,North Suburban,0,"(45.12164971, -93.19366559)"
03/08/2019 12:00:00 AM,060,Little Canada,,,0100,LITTLE CANADA P-1,4,42,42B,02,02,,,2177,"(45.01561946, -93.09818866)"
03/08/2019 12:00:00 AM,010,Arden Hills,,,0010,ARDEN HILLS P-1,4,42,42A,01,02,,,2536,"(45.04370619, -93.16585843)"
03/08/2019 12:00:00 AM,150,Shoreview,,,1610,SHOREVIEW P-3,4,42,42A,01,02,,,3542,"(45.07272188, -93.12868815)"
03/08/2019 12:00:00 AM,140,St. Paul,03,W-03,0920,ST. PAUL W-3 P-09,4,64,64B,05,02,,,2528,"(44.92334053, -93.16702302)"
03/08/2019 12:00:00 AM,140,St. Paul,01,W-01,0678,ST. PAUL W-1 P-16,4,66,66B,03,02,,,238,"(44.96827146, -93.1358605)"
03/08/2019 12:00:00 AM,140,St. Paul,01,W-01,0590,ST. PAUL W-1 P-06,4,65,65A,04,02,,,2754,"(44.94829766, -93.13644677)"
03/08/2019 12:00:00 AM,120,Roseville,,,0460,ROSEVILLE P-04,4,42,42B,02,02,,,3380,"(45.02774302, -93.1210191)"
03/08/2019 12:00:00 AM,140,St. Paul,01,W-01,0570,ST. PAUL W-1 P-04,4,65,65A,03,02,,,1391,"(44.95753652, -93.1364746)"
03/08/2019 12:00:00 AM,140,St. Paul,07,W-07,1540,ST. PAUL W-7 P-12,4,67,67B,06,02,,,2636,"(44.93950974, -93.01891624)"
03/08/2019 12:00:00 AM,080,Mounds View,,,0300,MOUNDS VIEW P-2,4,42,42A,01,02,,North Suburban,1483,"(45.11460152, -93.20041148)"
