Address,Latitude,Longitude,TotalMemberHH
"818 PARK ST, ST PAUL, MN, 55117",44.9659513,-93.103442,1.0
"818 THOMAS AVE, ST PAUL, MN, 55104",44.959122,-93.1348049,2.0
"818 UNIVERSITY AVE W, ST PAUL, MN, 55104",44.9554445,-93.1347409,2.0
"819 ASHLAND AVE, ST PAUL, MN, 55104",44.9442568,-93.13476109999999,2.0
"819 AURORA AVE, ST PAUL, MN, 55104",44.9550427,-93.1347801,3.0
"819 BLAIR AVE, ST PAUL, MN, 55104",44.9613627,-93.1347949,2.0
"819 CHARLES AVE, ST PAUL, MN, 55104",44.9577199,-93.1347889,3.0
"819 EDMUND AVE, ST PAUL, MN, 55104",44.9586124,-93.1347884,3.0
"819 HARDENBERGH PL, ST PAUL, MN, 55117",44.96604079999999,-93.1051749,1.0
"819 HOLLY AVE, ST PAUL, MN, 55104",44.943386,-93.1347017,2.0
"819 LAUREL AVE, ST PAUL, MN, 55104",44.9451145,-93.1345707,1.0
"819 PORTLAND AVE, ST PAUL, MN, 55104",44.9424906,-93.1347997,4.0
"819 THOMAS AVE, ST PAUL, MN, 55104",44.95956,-93.1347743,1.0
"82 ARUNDEL ST, ST PAUL, MN, 55102",44.9438995,-93.1182656,1.0
"82 FRONT AVE, ST PAUL, MN, 55117",44.9701055,-93.1034209,2.0
"82 MANITOBA AVE, ST PAUL, MN, 55117",44.9681208,-93.1033825,2.0
"82 MOUNT AIRY ST, ST PAUL, MN, 55130",44.9590329,-93.0964384,2.0
"82 WINNIPEG AVE, ST PAUL, MN, 55117",44.9672259,-93.103314,4.0
"82 WINTER ST, ST PAUL, MN, 55103",44.959805,-93.1030505,1.0
"820 HOLLY AVE, ST PAUL, MN, 55104",44.9429466,-93.1347801,1.0
"820 LAFOND AVE, ST PAUL, MN, 55104",44.9600653,-93.13494759999999,9.0
"820 LAUREL AVE, ST PAUL, MN, 55104",44.9447454,-93.1349564,1.0
"820 PARK ST, ST PAUL, MN, 55117",44.9660592,-93.103493,1.0
"821 EDMUND AVE, ST PAUL, MN, 55104",44.958699,-93.134918,1.0
"821 HARDENBERGH PL, ST PAUL, MN, 55117",44.9660873,-93.1051462,1.0
"821 IGLEHART AVE, ST PAUL, MN, 55104",44.94962570000001,-93.1350348,4.0
"821 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.9631634,-93.1348938,1.0
"821 SUMMIT AVE, ST PAUL, MN, 55105",44.94176179999999,-93.1347997,2.0
"822 1 EDMUND AVE, ST PAUL, MN, 55104",44.9582439,-93.1349446,1.0
"822 ASHLAND AVE, ST PAUL, MN, 55104",44.94380020000001,-93.1348781,2.0
"822 AURORA AVE, ST PAUL, MN, 55104",44.9546345,-93.13505440000002,4.0
"822 CHARLES AVE, ST PAUL, MN, 55104",44.95733269999999,-93.1349627,1.0
"822 DAYTON AVE, ST PAUL, MN, 55104",44.9471915,-93.1350632,3.0
"822 EDMUND AVE, ST PAUL, MN, 55104",44.9582439,-93.1349446,3.0
"822 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.963708200000006,-93.13495350000001,1.0
"822 FULLER AVE, ST PAUL, MN, 55104",44.9537601,-93.13505440000002,1.0
"822 HAGUE AVE, ST PAUL, MN, 55104",44.94556370000001,-93.1350152,2.0
"822 MARSHALL AVE, ST PAUL, MN, 55104",44.9482693,-93.1350054,1.0
"822 PARK ST, ST PAUL, MN, 55117",44.9661661,-93.1035831,1.0
"822 SELBY AVE, ST PAUL, MN, 55104",44.9464194,-93.1350348,3.0
"822 SHERBURNE AVE, ST PAUL, MN, 55104",44.9564591,-93.1349368,3.0
"822 UNIVERSITY AVE W, ST PAUL, MN, 55104",44.95538610000001,-93.1348781,1.0
"823 BLAIR AVE, ST PAUL, MN, 55104",44.9613771,-93.134934,3.0
"823 CHARLES AVE, ST PAUL, MN, 55104",44.9577333,-93.1349673,1.0
"823 DAYTON AVE, ST PAUL, MN, 55104",44.947658200000006,-93.1350348,2.0
"823 HAGUE AVE, ST PAUL, MN, 55104",44.9460009,-93.1350152,1.0
"823 HARDENBERGH PL, ST PAUL, MN, 55117",44.9661599,-93.1051541,1.0
"823 HOLLY AVE, ST PAUL, MN, 55104",44.9433629,-93.1348781,2.0
"823 LAFOND AVE, ST PAUL, MN, 55104",44.9604384,-93.134959,3.0
"823 LAUREL AVE, ST PAUL, MN, 55104",44.9451993,-93.1350152,4.0
"823 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.9632076,-93.1350111,1.0
"823 PORTLAND AVE, ST PAUL, MN, 55104",44.942505,-93.1349368,2.0
"823 SHERBURNE AVE, ST PAUL, MN, 55104",44.9568234,-93.1349368,5.0
"823 STELLAR ST, ST PAUL, MN, 55117",44.9661126,-93.10287009999999,3.0
"823 THOMAS AVE, ST PAUL, MN, 55104",44.9595381,-93.13490949999999,1.0
"823 UNIVERSITY AVE W, ST PAUL, MN, 55104",44.9561125,-93.1349564,2.0
"823 VANBUREN AVE, ST PAUL, MN, 55104",44.9622873,-93.1349551,6.0
"824 AURORA AVE, ST PAUL, MN, 55104",44.9546302,-93.1352112,5.0
"824 CAPITOL HTS, ST PAUL, MN, 55103",44.960201700000006,-93.09916559999999,3.0
"824 CARROLL AVE, ST PAUL, MN, 55104",44.95015129999999,-93.1351328,2.0
"824 HOLLY AVE, ST PAUL, MN, 55104",44.9429423,-93.1349368,2.0
"824 MARSHALL AVE, ST PAUL, MN, 55104",44.9483285,-93.135172,1.0
"824 VANBUREN AVE, ST PAUL, MN, 55104",44.9618461,-93.1351033,1.0
"825 ASHLAND AVE, ST PAUL, MN, 55104",44.9442884,-93.1350152,3.0
"825 CHARLES AVE, ST PAUL, MN, 55104",44.9577311,-93.1350457,2.0
"825 DAYTON AVE, ST PAUL, MN, 55104",44.947695,-93.135154,1.0
"825 HAGUE AVE, ST PAUL, MN, 55104",44.9459779,-93.1351916,2.0
"825 HARDENBERGH PL, ST PAUL, MN, 55117",44.9663052,-93.1051698,1.0
"825 HOLLY AVE, ST PAUL, MN, 55104",44.9433774,-93.1350152,1.0
"825 MARSHALL AVE, ST PAUL, MN, 55104",44.9487491,-93.13511319999999,3.0
"825 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.963157,-93.135129,5.0
"825 SELBY AVE, ST PAUL, MN, 55104",44.9468191,-93.135074,1.0
"825 SHERBURNE AVE, ST PAUL, MN, 55104",44.9568555,-93.1350936,3.0
"825 SYLVAN ST, ST PAUL, MN, 55117",44.9661423,-93.1017733,3.0
"826 ASHLAND AVE, ST PAUL, MN, 55104",44.9438511,-93.1350152,2.0
"826 BLAIR AVE, ST PAUL, MN, 55104",44.9609722,-93.1350862,2.0
"826 CONCORDIA AVE, ST PAUL, MN, 55104",44.9510599,-93.1352112,2.0
"826 EDMUND AVE, ST PAUL, MN, 55104",44.9582033,-93.1350974,5.0
"826 FULLER AVE, ST PAUL, MN, 55104",44.9537558,-93.1352112,1.0
"826 LAFOND AVE, ST PAUL, MN, 55104",44.960061,-93.1351043,3.0
"826 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.9627563,-93.1351244,2.0
"826 SELBY AVE, ST PAUL, MN, 55104",44.9464151,-93.1351916,3.0
"826 SHERBURNE AVE, ST PAUL, MN, 55104",44.9564184,-93.1350936,6.0
"826 UNIVERSITY AVE W, ST PAUL, MN, 55104",44.9554348,-93.1350936,1.0
"827 ASHLAND AVE, ST PAUL, MN, 55104",44.9442986,-93.1349983,1.0
"827 AURORA AVE, ST PAUL, MN, 55104",44.95503520000001,-93.13505440000002,1.0
"827 BLAIR AVE, ST PAUL, MN, 55104",44.96137280000001,-93.1350908,2.0
"827 CARROLL AVE, ST PAUL, MN, 55104",44.9504878,-93.1352147,5.0
"827 EDMUND AVE, ST PAUL, MN, 55104",44.9586402,-93.1351059,1.0
"827 IGLEHART AVE, ST PAUL, MN, 55104",44.9496214,-93.1351916,2.0
"827 LAFOND AVE, ST PAUL, MN, 55104",44.96048029999999,-93.1350913,1.0
"827 MARSHALL AVE, ST PAUL, MN, 55104",44.94877570000001,-93.1351671,1.0
"827 THOMAS AVE, ST PAUL, MN, 55104",44.9595514,-93.1350878,2.0
"828 CAPITOL HTS, ST PAUL, MN, 55103",44.96033120000001,-93.09912290000001,3.0
"828 CARROLL AVE, ST PAUL, MN, 55104",44.950148,-93.1352504,2.0
"828 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.9635907,-93.1352551,2.0
"828 LEXINGTON PKWY N, ST PAUL, MN, 55104",44.9660588,-93.1462215,2.0
"828 SELBY AVE, ST PAUL, MN, 55104",44.94639420000001,-93.1352896,2.0
"829 CENTRAL AVE W, ST PAUL, MN, 55104",44.9532603,-93.1353483,2.0
"829 CHARLES AVE, ST PAUL, MN, 55104",44.9577621,-93.13524559999999,3.0
"829 FULLER AVE, ST PAUL, MN, 55104",44.9541566,-93.1352112,1.0
"829 LAUREL AVE, ST PAUL, MN, 55104",44.9451763,-93.1351916,1.0
"829 PORTLAND AVE, ST PAUL, MN, 55104",44.94248200000001,-93.13511319999999,1.0
"829 SYLVAN ST, ST PAUL, MN, 55117",44.9662886,-93.1017499,1.0
"83 MOUNT AIRY ST, ST PAUL, MN, 55130",44.9594455,-93.0964024,3.0
"830 BLAIR AVE, ST PAUL, MN, 55104",44.9609669,-93.1352822,1.0
"830 CARROLL AVE, ST PAUL, MN, 55104",44.9501448,-93.1353679,3.0
"830 DAYTON AVE, ST PAUL, MN, 55104",44.9471947,-93.1353287,1.0
"830 EDMUND AVE, ST PAUL, MN, 55104",44.958199,-93.1352541,3.0
"830 FULLER AVE, ST PAUL, MN, 55104",44.9537516,-93.1353679,2.0
"830 HOLLY AVE, ST PAUL, MN, 55104",44.9429348,-93.1352112,2.0
"830 LAFOND AVE, ST PAUL, MN, 55104",44.9600567,-93.1352611,3.0
"830 LAUREL AVE, ST PAUL, MN, 55104",44.944739,-93.1351916,4.0
"830 LEXINGTON PKWY N, ST PAUL, MN, 55104",44.9661688,-93.14619429999999,1.0
"830 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.9627894,-93.135246,1.0
"830 PORTLAND AVE, ST PAUL, MN, 55104",44.942047,-93.13525,1.0
"830 THOMAS AVE, ST PAUL, MN, 55104",44.9590915,-93.1352536,2.0
"830 VANBUREN AVE, ST PAUL, MN, 55104",44.96184179999999,-93.1352601,4.0
"831 ASHLAND AVE, ST PAUL, MN, 55104",44.9442986,-93.1349983,1.0
"831 BLAIR AVE, ST PAUL, MN, 55104",44.9613685,-93.1352476,2.0
"831 CARROLL AVE, ST PAUL, MN, 55104",44.9505456,-93.1353679,1.0
"831 EDMUND AVE, ST PAUL, MN, 55104",44.958637,-93.1352235,2.0
"831 HOLLY AVE, ST PAUL, MN, 55104",44.9433544,-93.1351916,2.0
"831 IGLEHART AVE, ST PAUL, MN, 55104",44.94961710000001,-93.1353483,2.0
"831 LAFOND AVE, ST PAUL, MN, 55104",44.96045729999999,-93.1352657,1.0
"831 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.963189,-93.1352898,2.0
"831 PORTLAND AVE, ST PAUL, MN, 55104",44.94254670000001,-93.13520059999999,1.0
"831 THOMAS AVE, ST PAUL, MN, 55104",44.95954709999999,-93.1352446,2.0
"831 VANBUREN AVE, ST PAUL, MN, 55104",44.96227879999999,-93.1352687,2.0
"832 AURORA AVE, ST PAUL, MN, 55104",44.95464459999999,-93.1353483,2.0
"832 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.9636964,-93.1353847,3.0
"832 HAGUE AVE, ST PAUL, MN, 55104",44.9455915,-93.1353287,4.0
"832 HOLLY AVE, ST PAUL, MN, 55104",44.9429127,-93.1352767,1.0
"833 ASHLAND AVE, ST PAUL, MN, 55104",44.94422460000001,-93.1353483,1.0
"833 CENTRAL AVE W, ST PAUL, MN, 55104",44.9532737,-93.13552469999999,2.0
"833 FULLER AVE, ST PAUL, MN, 55104",44.9541523,-93.1353679,2.0
"833 HOLLY AVE, ST PAUL, MN, 55104",44.94340529999999,-93.1353287,4.0
"833 MARSHALL AVE, ST PAUL, MN, 55104",44.9487978,-93.1353287,6.0
"833 PORTLAND AVE, ST PAUL, MN, 55104",44.9424954,-93.1352896,2.0
"833 SELBY AVE, ST PAUL, MN, 55104",44.94677520000001,-93.1353483,1.0
"833 UNIVERSITY AVE W, ST PAUL, MN, 55104",44.956157,-93.1353287,3.0
"834 ASHLAND AVE, ST PAUL, MN, 55104",44.9438425,-93.1353287,2.0
"834 BLAIR AVE, ST PAUL, MN, 55104",44.9609636,-93.1353998,4.0
"834 CHARLES AVE, ST PAUL, MN, 55104",44.957320900000006,-93.1353938,1.0
"834 EDMUND AVE, ST PAUL, MN, 55104",44.958231,-93.1354149,1.0
"834 MARSHALL AVE, ST PAUL, MN, 55104",44.9483199,-93.1354855,2.0
"834 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.96278510000001,-93.1354028,1.0
"834 PORTLAND AVE, ST PAUL, MN, 55104",44.94204800000001,-93.135443,2.0
"834 SELBY AVE, ST PAUL, MN, 55104",44.9464253,-93.1354855,1.0
"834 THOMAS AVE, ST PAUL, MN, 55104",44.9591422,-93.1353968,3.0
"834 UNIVERSITY AVE W, ST PAUL, MN, 55104",44.9554273,-93.1353679,1.0
"834 VANBUREN AVE, ST PAUL, MN, 55104",44.96187379999999,-93.1354209,1.0
"835 AURORA AVE, ST PAUL, MN, 55104",44.9549891,-93.1354071,2.0
"835 BLAIR AVE, ST PAUL, MN, 55104",44.9614006,-93.1354083,1.0
"835 CARROLL AVE, ST PAUL, MN, 55104",44.9505424,-93.1354855,2.0
"835 EDMUND AVE, ST PAUL, MN, 55104",44.9586327,-93.1353803,2.0
"835 HARDENBERGH PL, ST PAUL, MN, 55117",44.966489,-93.1051112,3.0
"835 HOLLY AVE, ST PAUL, MN, 55104",44.943401,-93.1354855,2.0
"835 LAFOND AVE, ST PAUL, MN, 55104",44.960453,-93.1354225,3.0
"835 LAUREL AVE, ST PAUL, MN, 55104",44.9451698,-93.1354267,1.0
"835 MARSHALL AVE, ST PAUL, MN, 55104",44.948755,-93.13556390000001,6.0
"835 SELBY AVE, ST PAUL, MN, 55104",44.9467238,-93.1353815,1.0
"835 SHERBURNE AVE, ST PAUL, MN, 55104",44.9568469,-93.1354071,5.0
"835 THOMAS AVE, ST PAUL, MN, 55104",44.9595511,-93.13543179999999,1.0
"835 VANBUREN AVE, ST PAUL, MN, 55104",44.9622295,-93.1354028,2.0
"836 ASHLAND AVE, ST PAUL, MN, 55104",44.9437783,-93.1354076,1.0
"836 AURORA AVE, ST PAUL, MN, 55104",44.9546216,-93.13552469999999,1.0
"836 CARROLL AVE, ST PAUL, MN, 55104",44.95014159999999,-93.1354855,3.0
"836 DAYTON AVE, ST PAUL, MN, 55104",44.9471904,-93.1354855,4.0
"836 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.9636558,-93.1355375,1.0
"836 FULLER AVE, ST PAUL, MN, 55104",44.9537473,-93.13552469999999,3.0
"836 HAGUE AVE, ST PAUL, MN, 55104",44.94558720000001,-93.1354855,1.0
"836 HARDENBERGH PL, ST PAUL, MN, 55117",44.9661727,-93.10468399999999,2.0
"836 HOLLY AVE, ST PAUL, MN, 55104",44.9429659,-93.1354071,2.0
"836 IGLEHART AVE, ST PAUL, MN, 55104",44.94924839999999,-93.1355051,2.0
"837 DAYTON AVE, ST PAUL, MN, 55104",44.9476276,-93.1354855,2.0
"837 FULLER AVE, ST PAUL, MN, 55104",44.954148,-93.13552469999999,2.0
"837 HAGUE AVE, ST PAUL, MN, 55104",44.945988,-93.1354855,2.0
"837 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.9632189,-93.1355289,2.0
"837 SELBY AVE, ST PAUL, MN, 55104",44.9467896,-93.1354855,1.0
"838 ASHLAND AVE, ST PAUL, MN, 55104",44.94383819999999,-93.1354855,2.0
"838 BLAIR AVE, ST PAUL, MN, 55104",44.960959300000006,-93.1355566,1.0
"838 CARROLL AVE, ST PAUL, MN, 55104",44.95013839999999,-93.1356031,2.0
"838 CHARLES AVE, ST PAUL, MN, 55104",44.9573529,-93.1355545,1.0
"838 EDMUND AVE, ST PAUL, MN, 55104",44.9582267,-93.1355717,4.0
"838 IGLEHART AVE, ST PAUL, MN, 55104",44.94922649999999,-93.1356423,1.0
"838 LAUREL AVE, ST PAUL, MN, 55104",44.94473259999999,-93.1354267,2.0
"838 MARSHALL AVE, ST PAUL, MN, 55104",44.9482802,-93.1356031,3.0
"838 SHERBURNE AVE, ST PAUL, MN, 55104",44.9564419,-93.13556390000001,3.0
"838 THOMAS AVE, ST PAUL, MN, 55104",44.95913789999999,-93.1355536,2.0
"838 UNIVERSITY AVE W, ST PAUL, MN, 55104",44.955423,-93.13552469999999,2.0
"839 ASHLAND AVE, ST PAUL, MN, 55104",44.944239,-93.1354855,2.0
"839 AURORA AVE, ST PAUL, MN, 55104",44.9550212,-93.13556390000001,4.0
"839 BLAIR AVE, ST PAUL, MN, 55104",44.96136,-93.13556109999999,1.0
"839 CENTRAL AVE W, ST PAUL, MN, 55104",44.95332459999999,-93.1356619,1.0
"839 CHARLES AVE, ST PAUL, MN, 55104",44.95771720000001,-93.1355551,2.0
"839 EDMUND AVE, ST PAUL, MN, 55104",44.9586273,-93.1355762,2.0
"839 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.9640917,-93.13558520000001,1.0
"839 SHERBURNE AVE, ST PAUL, MN, 55104",44.9568427,-93.13556390000001,1.0
"839 THOMAS AVE, ST PAUL, MN, 55104",44.9595385,-93.13555809999998,1.0
"839 UNIVERSITY AVE W, ST PAUL, MN, 55104",44.9559785,-93.1358578,18.0
"84 ARUNDEL ST, ST PAUL, MN, 55102",44.943958,-93.118258,1.0
"84 ATWATER ST, ST PAUL, MN, 55117",44.96637070000001,-93.1034285,3.0
"84 WINNIPEG AVE, ST PAUL, MN, 55117",44.967227,-93.1034729,4.0
"840 AURORA AVE, ST PAUL, MN, 55104",44.9546537,-93.1356814,2.0
"840 HAGUE AVE, ST PAUL, MN, 55104",44.9455829,-93.1356423,1.0
"840 MARSHALL AVE, ST PAUL, MN, 55104",44.948355,-93.13568509999999,2.0
"840 PORTLAND AVE, ST PAUL, MN, 55104",44.94204800000001,-93.135617,2.0
"840 VANBUREN AVE, ST PAUL, MN, 55104",44.96186950000001,-93.1355777,1.0
"841 ASHLAND AVE, ST PAUL, MN, 55104",44.9442597,-93.1355637,1.0
"841 DAYTON AVE, ST PAUL, MN, 55104",44.9476941,-93.13572059999998,4.0
"841 FULLER AVE, ST PAUL, MN, 55104",44.9541437,-93.1356814,5.0
"841 HAGUE AVE, ST PAUL, MN, 55104",44.945983700000006,-93.1356423,4.0
"841 HOLLY AVE, ST PAUL, MN, 55104",44.9433967,-93.1356423,2.0
"841 IGLEHART AVE, ST PAUL, MN, 55104",44.94962719999999,-93.1356423,2.0
"841 LAUREL AVE, ST PAUL, MN, 55104",44.9451832,-93.1356031,2.0
"841 PORTLAND AVE, ST PAUL, MN, 55104",44.9425243,-93.13556390000001,1.0
"841 SELBY AVE, ST PAUL, MN, 55104",44.94678529999999,-93.1356423,1.0
"841 THOMAS AVE, ST PAUL, MN, 55104",44.9595716,-93.1356797,4.0
"842 2 EDMUND AVE, ST PAUL, MN, 55104",44.9582224,-93.1357284,1.0
"842 ASHLAND AVE, ST PAUL, MN, 55104",44.9438516,-93.1356619,3.0
"842 BLAIR AVE, ST PAUL, MN, 55104",44.9609914,-93.1357173,1.0
"842 CHARLES AVE, ST PAUL, MN, 55104",44.9573486,-93.1357113,1.0
"842 EDMUND AVE, ST PAUL, MN, 55104",44.9582224,-93.1357284,3.0
"842 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.9636868,-93.1357374,2.0
"842 IGLEHART AVE, ST PAUL, MN, 55104",44.9492586,-93.135799,1.0
"842 LAFOND AVE, ST PAUL, MN, 55104",44.9600438,-93.1357314,2.0
"842 LAUREL AVE, ST PAUL, MN, 55104",44.9447449,-93.1356423,3.0
"842 SHERBURNE AVE, ST PAUL, MN, 55104",44.9564377,-93.13572059999998,4.0
"842 VANBUREN AVE, ST PAUL, MN, 55104",44.9618652,-93.1357344,2.0
"843 ASHLAND AVE, ST PAUL, MN, 55104",44.9442348,-93.1356423,4.0
"843 AURORA AVE, ST PAUL, MN, 55104",44.955018,-93.1356814,4.0
"843 CENTRAL AVE W, ST PAUL, MN, 55104",44.9533026,-93.135799,2.0
"843 CHARLES AVE, ST PAUL, MN, 55104",44.9577139,-93.1356727,1.0
"843 EDMUND AVE, ST PAUL, MN, 55104",44.9586241,-93.1356938,2.0
"843 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.9640511,-93.135738,1.0
"843 GALTIER ST, ST PAUL, MN, 55117",44.9667237,-93.1112273,1.0
"843 HOLLY AVE, ST PAUL, MN, 55104",44.94332319999999,-93.1356989,1.0
"843 LAFOND AVE, ST PAUL, MN, 55104",44.9604631,-93.1357184,1.0
"843 RICE ST, ST PAUL, MN, 55117",44.9667499,-93.1062397,3.0
"843 SHERBURNE AVE, ST PAUL, MN, 55104",44.9568384,-93.13572059999998,4.0
"843 VANBUREN AVE, ST PAUL, MN, 55104",44.9622745,-93.1357339,2.0
"844 AURORA AVE, ST PAUL, MN, 55104",44.95463170000001,-93.1358186,2.0
"844 FULLER AVE, ST PAUL, MN, 55104",44.9537387,-93.1358382,2.0
"844 GALTIER ST, ST PAUL, MN, 55117",44.9667344,-93.1108354,2.0
"844 HAGUE AVE, ST PAUL, MN, 55104",44.9455963,-93.1358186,1.0
"844 MARSHALL AVE, ST PAUL, MN, 55104",44.94831129999999,-93.135799,3.0
"844 PORTLAND AVE, ST PAUL, MN, 55104",44.942049,-93.135774,2.0
"844 THOMAS AVE, ST PAUL, MN, 55104",44.9591293,-93.1358671,2.0
"845 ALBEMARLE ST, ST PAUL, MN, 55117",44.96683549999999,-93.1071134,3.0
"845 FULLER AVE, ST PAUL, MN, 55104",44.9541394,-93.1358382,2.0
"845 HAGUE AVE, ST PAUL, MN, 55104",44.9459794,-93.135799,2.0
"845 IGLEHART AVE, ST PAUL, MN, 55104",44.9496771,-93.1358186,2.0
"845 LAUREL AVE, ST PAUL, MN, 55104",44.9451778,-93.135799,2.0
"845 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.963228,-93.13603499999999,1.0
"846 ASHLAND AVE, ST PAUL, MN, 55104",44.94384729999999,-93.1358186,1.0
"846 CARROLL AVE, ST PAUL, MN, 55104",44.9501651,-93.13595579999999,1.0
"846 CHARLES AVE, ST PAUL, MN, 55104",44.9573443,-93.1358681,1.0
"846 CONCORDIA AVE, ST PAUL, MN, 55104",44.951006,-93.135951,2.0
"846 GALTIER ST, ST PAUL, MN, 55117",44.96680810000001,-93.1108042,1.0
"846 HOLLY AVE, ST PAUL, MN, 55104",44.9429198,-93.1357598,3.0
"846 LAFOND AVE, ST PAUL, MN, 55104",44.9600395,-93.1358882,2.0
"846 LAUREL AVE, ST PAUL, MN, 55104",44.9447218,-93.1358186,3.0
"846 PIERCE BUTLER RTE, ST PAUL, MN, 55104",44.964462,-93.135918,10.0
"846 SHERBURNE AVE, ST PAUL, MN, 55104",44.9563616,-93.1358382,1.0
"846 UNIVERSITY AVE W, ST PAUL, MN, 55104",44.95539400000001,-93.13583299999999,2.0
"847 ASHLAND AVE, ST PAUL, MN, 55104",44.9442669,-93.135799,3.0
"847 AURORA AVE, ST PAUL, MN, 55104",44.9550501,-93.1358382,3.0
"847 BLAIR AVE, ST PAUL, MN, 55104",44.9613514,-93.1358747,3.0
"847 CARROLL AVE, ST PAUL, MN, 55104",44.95055139999999,-93.1358186,2.0
"847 CHARLES AVE, ST PAUL, MN, 55104",44.95774489999999,-93.13587259999998,2.0
"847 EDMUND AVE, ST PAUL, MN, 55104",44.9586187,-93.1358898,3.0
"847 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.9640479,-93.1358556,1.0
"847 HOLLY AVE, ST PAUL, MN, 55104",44.94339240000001,-93.135799,3.0
"847 LAFOND AVE, ST PAUL, MN, 55104",44.9604588,-93.1358752,5.0
"847 LAUREL AVE, ST PAUL, MN, 55104",44.94520900000001,-93.135933,2.0
"847 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.96318170000001,-93.1360236,2.0
"847 SHERBURNE AVE, ST PAUL, MN, 55104",44.9568351,-93.1358382,1.0
"847 WOODBRIDGE ST, ST PAUL, MN, 55117",44.96687379999999,-93.10871879999999,2.0
"848 BLAIR AVE, ST PAUL, MN, 55104",44.9609871,-93.1358741,2.0
"848 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.9636638,-93.1359118,4.0
"848 HAGUE AVE, ST PAUL, MN, 55104",44.945592,-93.1359754,2.0
"848 LAFOND AVE, ST PAUL, MN, 55104",44.9600726,-93.1360098,3.0
"848 MARION ST, ST PAUL, MN, 55117",44.96688839999999,-93.1095259,1.0
"849 ALBEMARLE ST, ST PAUL, MN, 55117",44.9669995,-93.1071116,2.0
"849 ASHLAND AVE, ST PAUL, MN, 55104",44.9442608,-93.13585770000002,1.0
"849 CARROLL AVE, ST PAUL, MN, 55104",44.95052949999999,-93.13595579999999,1.0
"849 CENTRAL AVE W, ST PAUL, MN, 55104",44.9532619,-93.13595579999999,2.0
"849 FULLER AVE, ST PAUL, MN, 55104",44.9541174,-93.1359754,2.0
"849 HAGUE AVE, ST PAUL, MN, 55104",44.9459751,-93.13595579999999,2.0
"849 HOLLY AVE, ST PAUL, MN, 55104",44.9433881,-93.13595579999999,2.0
"849 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.9631686,-93.1361052,1.0
"849 RICE ST, ST PAUL, MN, 55117",44.9669336,-93.106181,2.0
"849 SHERBURNE AVE, ST PAUL, MN, 55104",44.95686729999999,-93.135995,1.0
"849 THOMAS AVE, ST PAUL, MN, 55104",44.959563,-93.1359932,2.0
"849 WOODBRIDGE ST, ST PAUL, MN, 55117",44.96697349999999,-93.1087394,1.0
"85 MOUNT AIRY ST, ST PAUL, MN, 55130",44.9594381,-93.0963542,1.0
"85 SYCAMORE ST W, ST PAUL, MN, 55117",44.96503679999999,-93.1035785,1.0
"85 VICTORIA ST N, ST PAUL, MN, 55104",44.9440965,-93.1388891,3.0
"85 WINNIPEG AVE, ST PAUL, MN, 55117",44.96766299999999,-93.1034704,1.0
"850 AURORA AVE, ST PAUL, MN, 55104",44.9546247,-93.1359838,7.0
"850 BLAIR AVE, ST PAUL, MN, 55104",44.9609828,-93.1360309,2.0
"850 DAYTON AVE, ST PAUL, MN, 55104",44.94719310000001,-93.1360538,3.0
"850 EDMUND AVE, ST PAUL, MN, 55104",44.958216,-93.1359636,1.0
"850 LAUREL AVE, ST PAUL, MN, 55104",44.9447363,-93.13595579999999,4.0
"850 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.96280429999999,-93.1360339,1.0
"850 RICE ST, ST PAUL, MN, 55117",44.967295,-93.1056794,25.0
"850 SHERBURNE AVE, ST PAUL, MN, 55104",44.9564291,-93.1360342,3.0
"850 THOMAS AVE, ST PAUL, MN, 55104",44.95922770000001,-93.1360449,2.0
"850 UNIVERSITY AVE W, ST PAUL, MN, 55104",44.95539400000001,-93.135988,3.0
"851 ASHLAND AVE, ST PAUL, MN, 55104",44.94422720000001,-93.1359166,1.0
"851 BLAIR AVE, ST PAUL, MN, 55104",44.9613834,-93.13603549999999,1.0
"851 DAYTON AVE, ST PAUL, MN, 55104",44.9476324,-93.1359754,3.0
"851 EDMUND AVE, ST PAUL, MN, 55104",44.9586155,-93.1360073,2.0
"851 ENGLEWOOD AVE, ST PAUL, MN, 55104",44.96407989999999,-93.13601640000002,1.0
