index,Block,Address,Latitude,Longitude
1533,76x thomas av,"760 Thomas Ave W, St Paul, MN 55104, USA",44.95910079999999,-93.13234279999999
1534,76x university av w,"760 University Ave W, St Paul, MN 55104, USA",44.9554291,-93.1323265
1535,76x vanburen av,"760 Van Buren Ave, St Paul, MN 55104, USA",44.96180500000001,-93.132405
1536,76x victoria st n,"760 Victoria St N, St Paul, MN 55103, USA",44.9702096,-93.1364708
1537,77x aurora av,"770 Aurora Ave, St Paul, MN 55104, USA",44.95464260000001,-93.1327619
1538,77x blair av,"770 Blair Ave, St Paul, MN 55104, USA",44.960964,-93.1327267
1539,77x capitol ht,"770 Capitol Heights, St Paul, MN 55103, USA",44.9584092,-93.09944279999999
1540,77x carroll av,"770 Carroll Ave, St Paul, MN 55104, USA",44.9501053,-93.1327807
1541,77x central av w,"770 Central Ave W, St Paul, MN 55104, USA",44.9527829,-93.1327419
1542,77x charles av,"770 Charles Ave, St Paul, MN 55104, USA",44.9573212,-93.13272099999999
1543,77x concordia av,"770 Concordia Ave, St Paul, MN 55104, USA",44.9509735,-93.1328199
1544,77x edmund av,"770 Edmund Ave W, St Paul, MN 55104, USA",44.9581767,-93.1327344
1545,77x englewood av,"770 Englewood Ave, St Paul, MN 55104, USA",44.9636925,-93.1328681
1546,77x front av,"770 Front Ave, St Paul, MN 55103, USA",44.97020870000001,-93.1414848
1547,77x fuller av,"770 Fuller Ave, St Paul, MN 55104, USA",44.9537506,-93.13274229999999
1548,77x lafond av,"770 Lafond Ave, St Paul, MN 55104, USA",44.96005770000001,-93.13279849999999
1549,77x milton st n,"770 N Milton St, St Paul, MN 55104, USA",44.9645446,-93.1391304
1550,77x minnehaha av w,"770 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627491,-93.1327255
1551,77x sherburne av,"770 Sherburne Ave, St Paul, MN 55104, USA",44.95644739999999,-93.1327031
1552,77x stanthony av,"770 St Anthony Ave, St Paul, MN 55104, USA",44.9521594,-93.1328071
1553,77x thomas av,"770 Thomas Ave W, St Paul, MN 55104, USA",44.9591425,-93.1327239
1554,77x university av w,"770 University Ave W, St Paul, MN 55104, USA",44.9554462,-93.1326835
1555,77x vanburen av,"770 Van Buren Ave, St Paul, MN 55104, USA",44.9618742,-93.13274770000001
1556,77x victoria st n,"770 Victoria St, St Paul, MN 55104, USA",44.96442510000001,-93.1362712
1557,78x aurora av,"780 Aurora Ave, St Paul, MN 55104, USA",44.954642,-93.1334477
1558,78x blair av,"780 Blair Ave, St Paul, MN 55104, USA",44.96089440000001,-93.1331242
1559,78x capitol ht,"780 Capitol Heights, St Paul, MN 55103, USA",44.9588471,-93.0994117
1560,78x carroll av,"780 Carroll Ave, St Paul, MN 55104, USA",44.9503443,-93.1332545
1561,78x central av w,"780 Central Ave W, St Paul, MN 55104, USA",44.9530458,-93.1332621
1562,78x charles av,"780 Charles Ave, St Paul, MN 55104, USA",44.9573446,-93.1331952
1563,78x concordia av,"780 Concordia Ave, St Paul, MN 55104, USA",44.9512826,-93.1332492
1564,78x edmund av,"780 Edmund Ave W, St Paul, MN 55104, USA",44.958258,-93.1330987
1565,78x fuller av,"780 Fuller Ave, St Paul, MN 55104, USA",44.95393929999999,-93.1332631
1566,78x grand av,"780 Grand Ave, St Paul, MN 55105, USA",44.9397366,-93.1330193
1567,78x grotto st n,"780 Grotto St N, St Paul, MN 55104, USA",44.96427910000001,-93.1314305
1568,78x hubbard av,"780 Hubbard Ave, St Paul, MN 55104, USA",44.9654961,-93.1339652
1569,78x lafond av,"780 Lafond Ave, St Paul, MN 55104, USA",44.9602571,-93.1331222
1570,78x marshall av,"780 Marshall Ave, St Paul, MN 55104, USA",44.9485292,-93.1331901
1571,78x minnehaha av w,"780 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627074,-93.1331022
1572,78x sherburne av,"780 Sherburne Ave, St Paul, MN 55104, USA",44.9563804,-93.1331538
1573,78x thomas av,"780 Thomas Ave W, St Paul, MN 55104, USA",44.959166,-93.1331981
1574,78x university av w,"780 University Ave W, St Paul, MN 55104, USA",44.95541559999999,-93.1331342
1575,78x vanburen av,"780 Van Buren Ave, St Paul, MN 55104, USA",44.9618134,-93.1331361
1576,79x aurora av,"790 Aurora Ave, St Paul, MN 55104, USA",44.95462379999999,-93.1336959
1577,79x blair av,"790 Blair Ave, St Paul, MN 55104, USA",44.96097879999999,-93.1335145
1578,79x carroll av,"790 Carroll Ave, St Paul, MN 55104, USA",44.9501424,-93.1337584
1579,79x central av w,"790 Central Ave W, St Paul, MN 55104, USA",44.9530459,-93.133666
1580,79x charles av,"790 Charles Ave, St Paul, MN 55104, USA",44.9572917,-93.1335567
1581,79x concordia av,"790 Concordia Ave, St Paul, MN 55104, USA",44.95105840000001,-93.133673
1582,79x dale st n,"790 Dale St N, St Paul, MN 55103, USA",44.9653331,-93.1262454
1583,79x edmund av,"790 Edmund Ave W, St Paul, MN 55104, USA",44.9582483,-93.1334514
1584,79x englewood av,"790 Englewood Ave, St Paul, MN 55104, USA",44.96361470000001,-93.1334015
1585,79x fuller av,"790 Fuller Ave, St Paul, MN 55104, USA",44.9537314,-93.1336632
1586,79x hubbard av,"790 Hubbard Ave, St Paul, MN 55104, USA",44.96549479999999,-93.1339651
1587,79x iglehart av,"790 Iglehart Ave, St Paul, MN 55104, USA",44.94924260000001,-93.13372199999999
1588,79x lafond av,"790 Lafond Ave, St Paul, MN 55104, USA",44.9602593,-93.1335551
1589,79x lexington pa n,"790 Lexington Pkwy N, St Paul, MN 55104, USA",44.96518380000001,-93.1462433
1590,79x marshall av,"790 Marshall Ave, St Paul, MN 55104, USA",44.94833180000001,-93.13372199999999
1591,79x minnehaha av w,"790 W Minnehaha Ave, St Paul, MN 55104, USA",44.96272769999999,-93.1335094
1592,79x piercebutler rd,"790 W Pierce Butler Route, St Paul, MN 55104, USA",44.96472120000001,-93.1335928
1593,79x selby av,"790 Selby Ave, St Paul, MN 55104, USA",44.946383,-93.1337024
1594,79x sherburne av,"790 Sherburne Ave, St Paul, MN 55104, USA",44.9563895,-93.1334869
1595,79x sims av,"790 Sims Ave, St Paul, MN 55106, USA",44.96919190000001,-93.0670907
1596,79x thomas av,"790 Thomas Ave W, St Paul, MN 55104, USA",44.9591585,-93.1334724
1597,79x university av w,"790 University Ave W, St Paul, MN 55104, USA",44.95541410000001,-93.1337259
1598,79x vanburen av,"790 Van Buren Ave, St Paul, MN 55104, USA",44.961889,-93.1335355
1599,79x victoria st n,"790 Victoria St N, St Paul, MN 55103, USA",44.9702096,-93.1364708
1600,7x como av,"70 Como Ave, St Paul, MN 55103, USA",44.958952,-93.1024598
1601,7x lawson av w,"70 Lawson Ave W, St Paul, MN 55117, USA",44.9719971,-93.1030512
1602,7x pennsylvania av e,"70 Pennsylvania Ave E, St Paul, MN 55130, USA",44.961696,-93.0963069
1603,7xx aurora av,"700 Aurora Ave, St Paul, MN 55104, USA",44.95460410000001,-93.129774
1604,7xx capitol ht,"560 Concordia Ave, St Paul, MN 55103, USA",44.950455700000006,-93.12233359999999
1605,7xx charles av,"700 Charles Ave, St Paul, MN 55104, USA",44.9573158,-93.1298113
1606,7xx concordia av,"700 Concordia Ave, St Paul, MN 55104, USA",44.9512458,-93.1296295
1607,7xx milton st n,"700 N Milton St, St Paul, MN 55104, USA",44.96301939999999,-93.1391424
1608,80x aurora av,"800 Aurora Ave, St Paul, MN 55104, USA",44.9545884,-93.1340747
1609,80x cedar st,"800 Cedar St, St Paul, MN 55103, USA",44.95878270000001,-93.1006756
1610,80x central av w,"800 Central Ave W, St Paul, MN 55104, USA",44.953046,-93.1340699
1611,80x charles av,"800 Charles Ave, St Paul, MN 55104, USA",44.9573178,-93.134175
1612,80x concordia av,"800 Concordia Ave, St Paul, MN 55104, USA",44.951006,-93.13401999999999
1613,80x edmund av,"800 Edmund Ave W, St Paul, MN 55104, USA",44.9584412,-93.1340082
1614,80x englewood av,"800 Englewood Ave, St Paul, MN 55104, USA",44.96372969999999,-93.1341695
1615,80x front av,"800 Front Ave, St Paul, MN 55103, USA",44.97020879999999,-93.1415374
1616,80x fuller av,"800 Fuller Ave, St Paul, MN 55104, USA",44.9537516,-93.1340355
1617,80x grotto st n,"800 Grotto St N, St Paul, MN 55104, USA",44.965457,-93.1316263
1618,80x hubbard av,"800 Hubbard Ave, St Paul, MN 55104, USA",44.9654935,-93.1339649
1619,80x iglehart av,"800 Iglehart Ave, St Paul, MN 55104, USA",44.949234,-93.1340355
1620,80x lafond av,"800 Lafond Ave, St Paul, MN 55104, USA",44.9598677,-93.134179
1621,80x milton st n,"800 N Milton St, St Paul, MN 55104, USA",44.96511339999999,-93.1391327
1622,80x minnehaha av w,"800 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627821,-93.1341837
1623,80x sherburne av,"800 Sherburne Ave, St Paul, MN 55104, USA",44.9566312,-93.1339871
1624,80x thomas av,"800 Thomas Ave W, St Paul, MN 55104, USA",44.9593554,-93.1340102
1625,80x university av w,"800 University Ave W, St Paul, MN 55104, USA",44.9554981,-93.1341139
1626,80x victoria st n,"800 Victoria St N, St Paul, MN 55103, USA",44.9702096,-93.1364708
1627,81x aurora av,"810 Aurora Ave, St Paul, MN 55104, USA",44.9546101,-93.1344273
1628,81x blair av,"810 Blair Ave, St Paul, MN 55104, USA",44.9609894,-93.1344591
1629,81x capitol bd,"810 N Capitol Blvd, St Paul, MN 55103, USA",44.9604226,-93.1022034
1630,81x carroll av,"810 Carroll Ave, St Paul, MN 55104, USA",44.95014219999999,-93.134398
1631,81x central av w,"810 Central Ave W, St Paul, MN 55104, USA",44.953046,-93.1344738
1632,81x charles av,"810 Charles Ave, St Paul, MN 55104, USA",44.9572775,-93.1345176
1633,81x concordia av,"810 Concordia Ave, St Paul, MN 55104, USA",44.951006,-93.1343289
1634,81x edmund av,"810 Edmund Ave W, St Paul, MN 55104, USA",44.95818939999999,-93.1345097
1635,81x englewood av,"810 Englewood Ave, St Paul, MN 55104, USA",44.9637211,-93.13448309999998
1636,81x fuller av,"810 Fuller Ave, St Paul, MN 55104, USA",44.9537323,-93.13441759999999
1637,81x hubbard av,"810 Hubbard Ave, St Paul, MN 55104, USA",44.965493,-93.1339649
1638,81x iglehart av,"810 Iglehart Ave, St Paul, MN 55104, USA",44.94922649999999,-93.1343098
1639,81x lafond av,"810 Lafond Ave, St Paul, MN 55104, USA",44.959988,-93.13455429999999
1640,81x marshall av,"810 Marshall Ave, St Paul, MN 55104, USA",44.9483319,-93.1343881
1641,81x maryland av e,"810 Maryland Ave E, St Paul, MN 55106, USA",44.97695299999999,-93.06635059999999
1642,81x milton st n,"810 N Milton St, St Paul, MN 55104, USA",44.96531160000001,-93.1391302
1643,81x minnehaha av w,"810 W Minnehaha Ave, St Paul, MN 55104, USA",44.9628098,-93.1345013
1644,81x sherburne av,"810 Sherburne Ave, St Paul, MN 55104, USA",44.95641679999999,-93.1344862
1645,81x stanthony av,"810 St Anthony Ave, St Paul, MN 55104, USA",44.9521552,-93.13454240000002
1646,81x thomas av,"810 Thomas Ave W, St Paul, MN 55104, USA",44.95913059999999,-93.13449140000002
1647,81x university av w,"810 University Ave W, St Paul, MN 55104, USA",44.95556060000001,-93.1343383
1648,81x vanburen av,"810 Van Buren Ave, St Paul, MN 55104, USA",44.9618633,-93.1344762
1649,82x aurora av,"820 Aurora Ave, St Paul, MN 55104, USA",44.9548285,-93.1348457
1650,82x blair av,"820 Blair Ave, St Paul, MN 55104, USA",44.9609147,-93.13489009999999
1651,82x carroll av,"820 Carroll Ave, St Paul, MN 55104, USA",44.95034390000001,-93.1348755
1652,82x charles av,"820 Charles Ave, St Paul, MN 55104, USA",44.9572787,-93.1348652
1653,82x como av,"820 Como Ave, St Paul, MN 55103, USA",44.9740179,-93.133475
1654,82x concordia av,"820 Concordia Ave, St Paul, MN 55104, USA",44.951006,-93.135024
1655,82x dale st n,"820 Dale St N, St Paul, MN 55103, USA",44.9657031,-93.1262452
1656,82x edmund av,"820 Edmund Ave W, St Paul, MN 55104, USA",44.9581903,-93.1348645
1657,82x englewood av,"820 Englewood Ave, St Paul, MN 55104, USA",44.9636246,-93.1348751
1658,82x iglehart av,"820 Iglehart Ave, St Paul, MN 55104, USA",44.9494395,-93.1348646
1659,82x lafond av,"820 Lafond Ave, St Paul, MN 55104, USA",44.9600653,-93.13494759999999
1660,82x marshall av,"820 Marshall Ave, St Paul, MN 55104, USA",44.9484326,-93.1347025
1661,82x minnehaha av w,"820 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627081,-93.1348787
1662,82x sherburne av,"820 Sherburne Ave, St Paul, MN 55104, USA",44.956410700000006,-93.1348584
1663,82x thomas av,"820 Thomas Ave W, St Paul, MN 55104, USA",44.95908789999999,-93.1348636
1664,82x university av w,"820 University Ave W, St Paul, MN 55104, USA",44.9554389,-93.1348096
1665,82x vanburen av,"820 Van Buren Ave, St Paul, MN 55104, USA",44.9618019,-93.1348698
1666,83x armstrong av,"830 Armstrong Ave W, St Paul, MN 55102, USA",44.9248036,-93.1351135
1667,83x aurora av,"830 Aurora Ave, St Paul, MN 55104, USA",44.9546338,-93.1353141
1668,83x blair av,"830 Blair Ave, St Paul, MN 55104, USA",44.9609669,-93.1352822
1669,83x carroll av,"830 Carroll Ave, St Paul, MN 55104, USA",44.9501448,-93.1353679
1670,83x central av w,"830 Central Ave W, St Paul, MN 55104, USA",44.9530488,-93.1353385
1671,83x charles av,"830 Charles Ave, St Paul, MN 55104, USA",44.95732520000001,-93.135237
1672,83x concordia av,"830 Concordia Ave, St Paul, MN 55104, USA",44.951006,-93.135333
1673,83x dale st n,"830 Dale St N, St Paul, MN 55103, USA",44.9660476,-93.1262418
1674,83x edmund av,"830 Edmund Ave W, St Paul, MN 55104, USA",44.958199,-93.1352541
1675,83x englewood av,"830 Englewood Ave, St Paul, MN 55104, USA",44.9636246,-93.1353199
1676,83x fuller av,"830 Fuller Ave, St Paul, MN 55104, USA",44.9537516,-93.1353679
1677,83x iglehart av,"830 Iglehart Ave, St Paul, MN 55104, USA",44.9491749,-93.135326
1678,83x lafond av,"830 Lafond Ave, St Paul, MN 55104, USA",44.9600567,-93.1352611
1679,83x lexington pa n,"830 Lexington Pkwy N, St Paul, MN 55104, USA",44.9661688,-93.14619429999999
1680,83x minnehaha av w,"830 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627894,-93.135246
1681,83x piercebutler rd,"830 W Pierce Butler Route, St Paul, MN 55104, USA",44.964728,-93.1352752
1682,83x sherburne av,"830 Sherburne Ave, St Paul, MN 55104, USA",44.9564,-93.135228
1683,83x thomas av,"830 Thomas Ave W, St Paul, MN 55104, USA",44.9590915,-93.1352536
1684,83x university av w,"830 University Ave W, St Paul, MN 55104, USA",44.9554305,-93.1352504
1685,83x vanburen av,"830 Van Buren Ave, St Paul, MN 55104, USA",44.96184179999999,-93.1352601
1686,84x aurora av,"840 Aurora Ave, St Paul, MN 55104, USA",44.9546537,-93.1356814
1687,84x blair av,"840 Blair Ave, St Paul, MN 55104, USA",44.9609136,-93.1356368
1688,84x carroll av,"840 Carroll Ave, St Paul, MN 55104, USA",44.950157,-93.13569129999999
1689,84x charles av,"840 Charles Ave, St Paul, MN 55104, USA",44.9572815,-93.1356334
1690,84x edmund av,"840 Edmund Ave W, St Paul, MN 55104, USA",44.95819210000001,-93.1356502
1691,84x englewood av,"840 Englewood Ave, St Paul, MN 55104, USA",44.9636246,-93.1356708
1692,84x fuller av,"840 Fuller Ave, St Paul, MN 55104, USA",44.953743,-93.1356814
1693,84x hubbard av,"840 Hubbard Ave, St Paul, MN 55104, USA",44.965493,-93.1339649
1694,84x iglehart av,"840 Iglehart Ave, St Paul, MN 55104, USA",44.94923920000001,-93.13572059999998
1695,84x marion st,"840 Marion St, St Paul, MN 55117, USA",44.9667342,-93.1094994
1696,84x minnehaha av w,"840 W Minnehaha Ave, St Paul, MN 55104, USA",44.9628118,-93.13575949999999
1697,84x piercebutler rd,"840 W Pierce Butler Route, St Paul, MN 55104, USA",44.96473020000001,-93.1356949
1698,84x sherburne av,"840 Sherburne Ave, St Paul, MN 55104, USA",44.95641029999999,-93.1356422
1699,84x thomas av,"840 Thomas Ave W, St Paul, MN 55104, USA",44.9591336,-93.1357103
1700,84x university av w,"840 University Ave W, St Paul, MN 55104, USA",44.955444,-93.135603
1701,84x vanburen av,"840 Van Buren Ave, St Paul, MN 55104, USA",44.96186950000001,-93.1355777
1702,85x aurora av,"850 Aurora Ave, St Paul, MN 55104, USA",44.9546247,-93.1359838
1703,85x blair av,"850 Blair Ave, St Paul, MN 55104, USA",44.9609828,-93.1360309
1704,85x carroll av,"850 Carroll Ave, St Paul, MN 55104, USA",44.95015679999999,-93.1360602
1705,85x central av w,"850 Central Ave W, St Paul, MN 55104, USA",44.953053800000006,-93.1362498
1706,85x charles av,"850 Charles Ave, St Paul, MN 55104, USA",44.95733999999999,-93.1360248
1707,85x dale st n,"850 Dale St N, St Paul, MN 55103, USA",44.9667386,-93.126207
1708,85x edmund av,"850 Edmund Ave W, St Paul, MN 55104, USA",44.958216,-93.1359636
1709,85x englewood av,"850 Englewood Ave, St Paul, MN 55104, USA",44.9636246,-93.1359553
1710,85x front av,"850 Front Ave, St Paul, MN 55103, USA",44.97020879999999,-93.1415374
1711,85x fuller av,"850 Fuller Ave, St Paul, MN 55104, USA",44.9537382,-93.1360636
1712,85x hubbard av,"850 Hubbard Ave, St Paul, MN 55104, USA",44.965493,-93.1339649
1713,85x iglehart av,"850 Iglehart Ave, St Paul, MN 55104, USA",44.94923989999999,-93.13600809999998
1714,85x lafond av,"850 Lafond Ave, St Paul, MN 55104, USA",44.95999550000001,-93.1360628
1715,85x marshall av,"850 Marshall Ave, St Paul, MN 55104, USA",44.9485296,-93.1360867
1716,85x minnehaha av w,"850 W Minnehaha Ave, St Paul, MN 55104, USA",44.96280429999999,-93.1360339
1717,85x piercebutler rd,"850 W Pierce Butler Route, St Paul, MN 55104, USA",44.9644727,-93.1360959
1718,85x sherburne av,"850 Sherburne Ave, St Paul, MN 55104, USA",44.9564291,-93.1360342
1719,85x thomas av,"850 Thomas Ave W, St Paul, MN 55104, USA",44.95922770000001,-93.1360449
1720,85x university av w,"850 University Ave W, St Paul, MN 55104, USA",44.95539400000001,-93.135988
1721,86x aurora av,"860 Aurora Ave, St Paul, MN 55104, USA",44.95482820000001,-93.1365267
1722,86x carroll av,"860 Carroll Ave, St Paul, MN 55104, USA",44.9503425,-93.1365074
1723,86x central av w,"860 Central Ave W, St Paul, MN 55104, USA",44.9528505,-93.1366393
1724,86x charles av,"860 Charles Ave, St Paul, MN 55104, USA",44.9575405,-93.1365354
1725,86x concordia av,"860 Concordia Ave, St Paul, MN 55104, USA",44.9512763,-93.1365005
1726,86x dale st n,"860 Dale St N, St Paul, MN 55103, USA",44.9670841,-93.1261895
1727,86x edmund av,"860 Edmund Ave W, St Paul, MN 55104, USA",44.9582319,-93.13671219999999
1728,86x front av,"860 Front Ave, St Paul, MN 55103, USA",44.97020879999999,-93.1415374
1729,86x fuller av,"860 Fuller Ave, St Paul, MN 55104, USA",44.95373379999999,-93.1366808
1730,86x iglehart av,"860 Iglehart Ave, St Paul, MN 55104, USA",44.9494433,-93.1365067
1731,86x lafond av,"860 Lafond Ave, St Paul, MN 55104, USA",44.9600874,-93.1367976
1732,86x marshall av,"860 Marshall Ave, St Paul, MN 55104, USA",44.9483218,-93.13650059999999
1733,86x minnehaha av w,"860 W Minnehaha Ave, St Paul, MN 55104, USA",44.962987,-93.1365009
1734,86x piercebutler rd,"860 W Pierce Butler Route, St Paul, MN 55104, USA",44.9647325,-93.1365316
1735,86x sherburne av,"860 Sherburne Ave, St Paul, MN 55104, USA",44.9566302,-93.1365263
1736,86x stanthony av,"860 St Anthony Ave, St Paul, MN 55104, USA",44.9521174,-93.13662099999999
1737,86x thomas av,"860 Thomas Ave W, St Paul, MN 55104, USA",44.9593521,-93.1365343
1738,86x university av w,"860 University Ave W, St Paul, MN 55104, USA",44.95546470000001,-93.1366612
1739,87x aurora av,"870 Aurora Ave, St Paul, MN 55104, USA",44.9546536,-93.1370139
1740,87x carroll av,"870 Carroll Ave, St Paul, MN 55104, USA",44.9501113,-93.1369739
1741,87x central av w,"870 Central Ave W, St Paul, MN 55104, USA",44.9528503,-93.1369812
1742,87x charles av,"870 Charles Ave, St Paul, MN 55104, USA",44.9573473,-93.1370869
1743,87x chatsworth st n,"870 Chatsworth St N, St Paul, MN 55104, USA",44.96612620000001,-93.14153979999999
1744,87x concordia av,"870 Concordia Ave, St Paul, MN 55104, USA",44.951086,-93.1369944
1745,87x dale st n,"870 Dale St N, St Paul, MN 55103, USA",44.9674236,-93.12617790000002
1746,87x edmund av,"870 Edmund Ave W, St Paul, MN 55104, USA",44.9582585,-93.1370689
1747,87x fuller av,"870 Fuller Ave, St Paul, MN 55104, USA",44.9537804,-93.1369747
1748,87x iglehart av,"870 Iglehart Ave, St Paul, MN 55104, USA",44.94922639999999,-93.1369747
1749,87x lafond av,"870 Lafond Ave, St Paul, MN 55104, USA",44.9600799,-93.137072
1750,87x marshall av,"870 Marshall Ave, St Paul, MN 55104, USA",44.94831660000001,-93.13693549999999
1751,87x minnehaha av w,"870 W Minnehaha Ave, St Paul, MN 55104, USA",44.96285,-93.1383835
1752,87x piercebutler rd,"870 W Pierce Butler Route, St Paul, MN 55104, USA",44.964734,-93.1369235
1753,87x sherburne av,"870 Sherburne Ave, St Paul, MN 55104, USA",44.9564373,-93.13692540000001
1754,87x stanthony av,"870 St Anthony Ave, St Paul, MN 55104, USA",44.9521185,-93.1369067
1755,87x thomas av,"870 Thomas Ave W, St Paul, MN 55104, USA",44.9590907,-93.13700329999999
1756,87x university av w,"870 University Ave W, St Paul, MN 55104, USA",44.9554556,-93.1371608
1757,88x aurora av,"880 Aurora Ave, St Paul, MN 55104, USA",44.95461210000001,-93.1373667
1758,88x carroll av,"880 Carroll Ave, St Paul, MN 55104, USA",44.9501073,-93.1374447
1759,88x charles av,"880 Charles Ave, St Paul, MN 55104, USA",44.95730409999999,-93.1374267
1760,88x concordia av,"880 Concordia Ave, St Paul, MN 55104, USA",44.95107369999999,-93.1373666
1761,88x dale st n,"880 Dale St N, St Paul, MN 55103, USA",44.96773169999999,-93.1256842
1762,88x edmund av,"880 Edmund Ave W, St Paul, MN 55104, USA",44.9582059,-93.13742890000002
1763,88x fuller av,"880 Fuller Ave, St Paul, MN 55104, USA",44.95372649999999,-93.13739609999999
1764,88x grand av,"880 Grand Ave, St Paul, MN 55105, USA",44.9399518,-93.1373853
1765,88x iglehart av,"880 Iglehart Ave, St Paul, MN 55104, USA",44.9492532,-93.1373274
1766,88x lafond av,"880 Lafond Ave, St Paul, MN 55104, USA",44.9600266,-93.1374113
1767,88x marshall av,"880 Marshall Ave, St Paul, MN 55104, USA",44.9483416,-93.1374103
1768,88x minnehaha av w,"880 W Minnehaha Ave, St Paul, MN 55104, USA",44.9628528,-93.1392341
1769,88x payne av,"880 Payne Ave, St Paul, MN 55130, USA",44.9678249,-93.0733576
1770,88x piercebutler rd,"880 W Pierce Butler Route, St Paul, MN 55104, USA",44.9647353,-93.1373154
1771,88x sherburne av,"880 Sherburne Ave, St Paul, MN 55104, USA",44.9564654,-93.1373666
1772,88x stanthony av,"880 St Anthony Ave, St Paul, MN 55104, USA",44.9521196,-93.13719240000002
1773,88x thomas av,"880 Thomas Ave W, St Paul, MN 55104, USA",44.9591788,-93.13738599999999
1774,88x university av w,"880 University Ave W, St Paul, MN 55104, USA",44.9555161,-93.137445
1775,89x arcade st,"890 Arcade St, St Paul, MN 55106, USA",44.9679186,-93.0642248
1776,89x aurora av,"890 Aurora Ave, St Paul, MN 55104, USA",44.95461359999999,-93.1378022
1777,89x carroll av,"890 Carroll Ave, St Paul, MN 55104, USA",44.95010449999999,-93.137771
1778,89x central av w,"890 Central Ave W, St Paul, MN 55104, USA",44.9528499,-93.1377651
1779,89x charles av,"890 Charles Ave, St Paul, MN 55104, USA",44.9573044,-93.1377729
1780,89x clark st,"890 Clark St N, St Paul, MN 55130, USA",44.9679959,-93.0820643
1781,89x concordia av,"890 Concordia Ave, St Paul, MN 55104, USA",44.951088,-93.1377389
1782,89x dale st n,"890 Dale St N, St Paul, MN 55103, USA",44.9680356,-93.12617709999999
1783,89x edmund av,"890 Edmund Ave W, St Paul, MN 55104, USA",44.9581744,-93.1377682
1784,89x fuller av,"890 Fuller Ave, St Paul, MN 55104, USA",44.9537276,-93.1377587
1785,89x iglehart av,"890 Iglehart Ave, St Paul, MN 55104, USA",44.94920279999999,-93.1378369
1786,89x lafond av,"890 Lafond Ave, St Paul, MN 55104, USA",44.9600252,-93.1377809
1787,89x marshall av,"890 Marshall Ave, St Paul, MN 55104, USA",44.9482289,-93.1377849
1788,89x rice st,"890 Rice St, St Paul, MN 55117, USA",44.9681297,-93.1057411
1789,89x sherburne av,"890 Sherburne Ave, St Paul, MN 55104, USA",44.9564419,-93.1377684
1790,89x stanthony av,"890 St Anthony Ave, St Paul, MN 55104, USA",44.95212069999999,-93.1374781
1791,89x thomas av,"890 Thomas Ave W, St Paul, MN 55104, USA",44.95909279999999,-93.1377566
1792,89x university av w,"890 University Ave W, St Paul, MN 55104, USA",44.9554558,-93.1375058
1793,8x empire dr,"80 Empire Dr, St Paul, MN 55103, USA",44.9619051,-93.0986064
1794,8x pennsylvania av w,"80 W Pennsylvania Ave, St Paul, MN 55103, USA",44.9604575,-93.1027364
1795,8x winter st,"80 Winter St, St Paul, MN 55103, USA",44.95980220000001,-93.10299909999999
1796,8xx aurora av,"800 Aurora Ave, St Paul, MN 55104, USA",44.9545884,-93.1340747
1797,8xx blair av,"800 Blair Ave, St Paul, MN 55104, USA",44.9609606,-93.1341808
1798,8xx concordia av,"800 Concordia Ave, St Paul, MN 55104, USA",44.951006,-93.13401999999999
1799,8xx edmund av,"800 Edmund Ave W, St Paul, MN 55104, USA",44.9584412,-93.1340082
1800,8xx fuller av,"800 Fuller Ave, St Paul, MN 55104, USA",44.9537516,-93.1340355
1801,8xx thomas av,"800 Thomas Ave W, St Paul, MN 55104, USA",44.9593554,-93.1340102
1802,90x aurora av,"900 Aurora Ave, St Paul, MN 55104, USA",44.9546214,-93.1381897
1803,90x carroll av,"900 Carroll Ave, St Paul, MN 55104, USA",44.9501414,-93.1381505
1804,90x central av w,"900 Central Ave W, St Paul, MN 55104, USA",44.9528717,-93.1382288
1805,90x charles av,"900 Charles Ave, St Paul, MN 55104, USA",44.9573547,-93.13814909999999
1806,90x chatsworth st n,"900 Chatsworth St N, St Paul, MN 55103, USA",44.9688612,-93.1414505
1807,90x concordia av,"900 Concordia Ave, St Paul, MN 55104, USA",44.9510893,-93.1382043
1808,90x dale st n,"900 Dale St N, St Paul, MN 55103, USA",44.96855,-93.1260748
1809,90x edmund av,"900 Edmund Ave W, St Paul, MN 55104, USA",44.958206,-93.13816899999999
1810,90x front av,"900 Front Ave, St Paul, MN 55103, USA",44.97020879999999,-93.1415374
1811,90x fuller av,"900 Fuller Ave, St Paul, MN 55104, USA",44.953746,-93.1382288
1812,90x hazelwood st,"900 Hazelwood St, St Paul, MN 55106, USA",44.96831810000001,-93.0352728
1813,90x iglehart av,"900 Iglehart Ave, St Paul, MN 55104, USA",44.9492219,-93.1382192
1814,90x lafond av,"900 Lafond Ave, St Paul, MN 55104, USA",44.96010379999999,-93.138195
1815,90x marshall av,"900 Marshall Ave, St Paul, MN 55104, USA",44.94822979999999,-93.1381703
1816,90x minnehaha av w,"900 W Minnehaha Ave, St Paul, MN 55104, USA",44.962999,-93.13972079999999
1817,90x osceola av,"900 Osceola Ave, St Paul, MN 55105, USA",44.93550850000001,-93.138072
